username,id,date,time,user_id,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,reply_to,retweet_date,score
tpschrisboddy,549000000000000000,12/26/2014,21:10:12,344754757,Chris Boddy,,Let's do this! #WJC2015 @RBC #GoCanadaGo pic.twitter.com/RYF0rfmar1,['rbc'],[],['https://pbs.twimg.com/media/B509RU4IQAAjdQ4.jpg'],0,3,19,"['#wjc2015', '#gocanadago']",[],https://twitter.com/TPSChrisBoddy/status/548662097740312577,False,,0,"[{'user_id': '344754757', 'username': 'TPSChrisBoddy'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
tpschrisboddy,549000000000000000,12/26/2014,21:08:01,344754757,Chris Boddy,,Fun! RT @kirstinestewart: Hey I got my own virtual #WJC2015 jersey - thanks @RBC #GoCanadaGo  https://twitter.com/rbc/status/548557815048986624 … https://twitter.com/kirstinestewart/status/548585880785793025/photo/1 pic.twitter.com/RqIU9KFB9X,"['kirstinestewart', 'rbc']","['https://twitter.com/rbc/status/548557815048986624', 'https://twitter.com/kirstinestewart/status/548585880785793025/photo/1']",[],0,0,8,"['#wjc2015', '#gocanadago']",[],https://twitter.com/TPSChrisBoddy/status/548661547917398017,False,https://twitter.com/RBC/status/548557815048986624,0,"[{'user_id': '344754757', 'username': 'TPSChrisBoddy'}, {'user_id': '242359437', 'username': 'kirstinestewart'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.6
m_mantha,549000000000000000,12/26/2014,20:37:57,468730869,Michael Mantha,,@RBC @HC_Men #GetRdone #HereWeGo #GoCanadaGo #WJC2015 #23forMePlease,"['rbc', 'hc_men']",[],[],1,0,0,"['#getrdone', '#herewego', '#gocanadago', '#wjc2015', '#23formeplease']",[],https://twitter.com/M_Mantha/status/548653981095178240,False,,0,"[{'user_id': '468730869', 'username': 'M_Mantha'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '202269158', 'username': 'HC_Men'}]",,0.0
norm,549000000000000000,12/26/2014,19:04:03,163562125,Norm Kelly,,"No truer words have been spoken, @RBC! #GoCanadaGo pic.twitter.com/x8AvZwLAdk",['rbc'],[],['https://pbs.twimg.com/media/B50gZMwIgAAOHsd.jpg'],0,4,6,['#gocanadago'],[],https://twitter.com/norm/status/548630350013169664,False,,0,"[{'user_id': '163562125', 'username': 'norm'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
berryonline,549000000000000000,12/26/2014,17:13:25,108364164,Berry Vrbanovic,,.@RBC @kirstinestewart @HockeyCanada #GoCanadaGo Let's make the 2014/15 Canada's Gold winning series on home turf!,"['rbc', 'kirstinestewart', 'hockeycanada']",[],[],1,0,2,['#gocanadago'],[],https://twitter.com/berryonline/status/548602508713930752,False,,0,"[{'user_id': '108364164', 'username': 'berryonline'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '242359437', 'username': 'kirstinestewart'}, {'user_id': '28206390', 'username': 'HockeyCanada'}]",,0.1
tsn_sports,548000000000000000,12/23/2014,21:28:45,25375962,TSN,,"Final: Canada 6, Switzerland 0 on the @RBC Road to the World Juniors on #TSN. #HereWeGo pic.twitter.com/5e9guoCGjB",['rbc'],[],['https://pbs.twimg.com/media/B5lka62CUAAhhOx.jpg'],3,95,178,"['#tsn', '#herewego']",[],https://twitter.com/TSN_Sports/status/547579601837649921,False,,0,"[{'user_id': '25375962', 'username': 'TSN_Sports'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
tsn_sports,548000000000000000,12/23/2014,19:13:21,25375962,TSN,,"LIVE NOW: The @RBC Road to the World Juniors on #TSN with Canada vs. Switzerland on TSN1, TSN4 & TSN5. #HereWeGo pic.twitter.com/e7z6SqWDE7",['rbc'],[],['https://pbs.twimg.com/media/B5lFfVpCMAIOM-v.jpg'],1,15,14,"['#tsn', '#herewego']",[],https://twitter.com/TSN_Sports/status/547545528087871488,False,,0,"[{'user_id': '25375962', 'username': 'TSN_Sports'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
hc_wjc,547000000000000000,12/23/2014,14:58:20,199846785,#WorldJuniors,,"Who's watching #WJC2015 @RBC pre-comp action in #MTL, #Ptbo, #Kingston & #Blainville tonight?  http://bit.ly/12E0fpJ  pic.twitter.com/E8ZDBKGBUv",['rbc'],['http://bit.ly/12E0fpJ'],"['https://pbs.twimg.com/media/B5kLYs5CYAAf15L.jpg', 'https://pbs.twimg.com/media/B5kLYvCCYAEbtVf.jpg', 'https://pbs.twimg.com/media/B5kLYvDCEAIRD9r.jpg', 'https://pbs.twimg.com/media/B5kLYwICMAAMXVQ.jpg']",2,17,24,"['#wjc2015', '#mtl', '#ptbo', '#kingston', '#blainville']",[],https://twitter.com/HC_WJC/status/547481350228299777,False,,0,"[{'user_id': '199846785', 'username': 'HC_WJC'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
hockeycanada,547000000000000000,12/23/2014,13:49:25,28206390,Hockey Canada,,Cheer on #TeamCanada at @RBC #WJC2015 tonight in Montreal. Puck drops at 7 p.m. ET.  http://bit.ly/12E0fpJ  pic.twitter.com/cuRQwefGGs,['rbc'],['http://bit.ly/12E0fpJ'],['https://pbs.twimg.com/media/B5j7nSvCYAAOf2j.jpg'],4,67,107,"['#teamcanada', '#wjc2015']",[],https://twitter.com/HockeyCanada/status/547464007813050368,False,,0,"[{'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
teamcanada,547000000000000000,12/23/2014,12:56:05,38491229,Team Canada,,Final tune-up tonight for #TeamCanada in @RBC Road to the World Juniors before quest for gold:  http://ow.ly/GmiO1  pic.twitter.com/I7hCmeZD0f,['rbc'],['http://ow.ly/GmiO1'],['https://pbs.twimg.com/media/B5jvaC6IIAEnnk7.jpg'],1,20,18,['#teamcanada'],[],https://twitter.com/TeamCanada/status/547450586032254978,False,,0,"[{'user_id': '38491229', 'username': 'TeamCanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
alanlepo,547000000000000000,12/22/2014,13:59:52,10458822,Alan Lepofsky 🇨🇦 🇺🇸 Future of Work,,"Thank you @RBC for the new alerts feature  http://www.rbcroyalbank.com/alerts/  Now if you'd let me attach notes to my transactions, I'd be dancing!",['rbc'],['http://www.rbcroyalbank.com/alerts/'],[],1,0,1,[],[],https://twitter.com/alanlepo/status/547104249838989312,False,,0,"[{'user_id': '10458822', 'username': 'alanlepo'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.4
couellette13,547000000000000000,12/22/2014,13:00:25,210945229,Caroline Ouellette,,Très fière que Plus de 50 filles ont participé à la session @RBC Essayer le Hockey pendant la @CelebrationCaro  pic.twitter.com/VGtq3I8Y8X”,"['rbc', 'celebrationcaro']",[],"['https://pbs.twimg.com/media/B5Zr67VCIAAtZ8v.jpg', 'https://pbs.twimg.com/media/B5Zr67eCYAE6DI1.jpg']",1,6,14,[],[],https://twitter.com/couellette13/status/547089287444189184,False,,0,"[{'user_id': '210945229', 'username': 'couellette13'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '2852859975', 'username': 'CelebrationCaro'}]",,0.4
couellette13,547000000000000000,12/22/2014,12:57:40,210945229,Caroline Ouellette,,Over 50 girls participated in Hockey Celebration #RBC Try Hockey session @RBC with @couellette13 @celebrationcaro pic.twitter.com/iNYpVdxEYp,"['rbc', 'couellette13', 'celebrationcaro']",[],"['https://pbs.twimg.com/media/B5ZyegKIAAIyZJw.jpg', 'https://pbs.twimg.com/media/B5ZyegTIUAErVDX.jpg', 'https://pbs.twimg.com/media/B5ZyegcIEAEBtwU.jpg', 'https://pbs.twimg.com/media/B5ZyehtIgAMVLqY.jpg']",1,12,28,['#rbc'],[],https://twitter.com/couellette13/status/547088597028184064,False,,0,"[{'user_id': '210945229', 'username': 'couellette13'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '2852859975', 'username': 'CelebrationCaro'}]",,0.0
forgefirst,547000000000000000,12/22/2014,09:03:09,230736695,Andrew McCreath,,Courtesy of @RBC here's a #FED scorecard on #2015 hawks & doves changes for #Yellen to sit with @BNN #USD #markets pic.twitter.com/oaf6ed0jMQ,"['rbc', 'bnn']",[],['https://pbs.twimg.com/media/B5dwgOoCcAI5hVc.jpg'],0,0,0,"['#fed', '#yellen', '#usd', '#markets']",[],https://twitter.com/forgefirst/status/547029579177918465,False,,0,"[{'user_id': '230736695', 'username': 'forgefirst'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '988848823664611330', 'username': 'BNN'}]",,-0.3
tsn_sports,547000000000000000,12/21/2014,21:22:31,25375962,TSN,,"Final score: Canada 5, Sweden 2 on the @RBC Road to the World Juniors on #TSN. #HereWeGo pic.twitter.com/tv7RJvhBtP",['rbc'],[],['https://pbs.twimg.com/media/B5bP-zQCUAAcNVO.jpg'],7,170,297,"['#tsn', '#herewego']",[],https://twitter.com/TSN_Sports/status/546853257700986880,False,,0,"[{'user_id': '25375962', 'username': 'TSN_Sports'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
hockeycanada,547000000000000000,12/21/2014,21:08:51,28206390,Hockey Canada,,Reinhart scores his first goal of the @RBC pre-competition series making it 5-1 for #Canada. #HereWeGo #CANvsSWE pic.twitter.com/gO37HXdi66,['rbc'],[],['https://pbs.twimg.com/media/B5bNAvUCYAAlug_.jpg'],1,29,66,"['#canada', '#herewego', '#canvsswe']",[],https://twitter.com/HockeyCanada/status/546849817847005184,False,,0,"[{'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
hockeycanada,547000000000000000,12/21/2014,20:21:56,28206390,Hockey Canada,,"@clutchcdn @HC_WJC @RBC @cdnhockeykid quite the collection, nice!","['clutchcdn', 'hc_wjc', 'rbc']",[],[],1,0,1,[],[],https://twitter.com/HockeyCanada/status/546838013179744256,False,,0,"[{'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '273469941', 'username': 'clutchcdn'}, {'user_id': '199846785', 'username': 'HC_WJC'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.8
teamcanada,547000000000000000,12/21/2014,19:09:33,38491229,Team Canada,,@Derek_Tupper @RBC @HC_Men @TSN_Sports Sweet. Have fun.,"['derek_tupper', 'rbc', 'hc_men', 'tsn_sports']",[],[],1,0,0,[],[],https://twitter.com/TeamCanada/status/546819798177685505,False,,0,"[{'user_id': '38491229', 'username': 'TeamCanada'}, {'user_id': '320970724', 'username': 'Derek_Tupper'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '202269158', 'username': 'HC_Men'}, {'user_id': '25375962', 'username': 'TSN_Sports'}]",,0.7
tsn_sports,547000000000000000,12/21/2014,19:02:20,25375962,TSN,,ON NOW: The @RBC Road to the World Juniors with Canada vs. Sweden on TSN2. #HereWeGo #TSN pic.twitter.com/q6jk2WlB6A,['rbc'],[],['https://pbs.twimg.com/media/B5avsVQCEAAcOxc.jpg'],0,10,16,"['#herewego', '#tsn']",[],https://twitter.com/TSN_Sports/status/546817980664127489,False,,0,"[{'user_id': '25375962', 'username': 'TSN_Sports'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
oshawa_generals,547000000000000000,12/21/2014,17:05:34,293693355,Oshawa Generals,,Just under two hours until puck drop at our @RBC Road to the World Juniors game! Who's coming? #FINvsRUS,['rbc'],[],[],3,1,4,['#finvsrus'],[],https://twitter.com/Oshawa_Generals/status/546788594145579009,False,,0,"[{'user_id': '293693355', 'username': 'Oshawa_Generals'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
hc_wjc,547000000000000000,12/21/2014,11:21:20,199846785,#WorldJuniors,,"Who's watching #WJC2015 @RBC pre-comp action in #Ottawa, #Ptbo, #Kingston & #Oshawa tonight?  http://bit.ly/12E0fpJ  pic.twitter.com/aYcBw0E6Ll",['rbc'],['http://bit.ly/12E0fpJ'],"['https://pbs.twimg.com/media/B5ZGimuCcAAzeTW.jpg', 'https://pbs.twimg.com/media/B5ZGinRCMAArPEv.jpg', 'https://pbs.twimg.com/media/B5ZGilZCEAAFDPh.jpg', 'https://pbs.twimg.com/media/B5ZGin6CcAA7PZT.jpg']",4,21,33,"['#wjc2015', '#ottawa', '#ptbo', '#kingston', '#oshawa']",[],https://twitter.com/HC_WJC/status/546701965879554049,False,,0,"[{'user_id': '199846785', 'username': 'HC_WJC'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
hockeycanada,547000000000000000,12/21/2014,10:48:59,28206390,Hockey Canada,,Who's excited for #CANvsSWE in #WJC2015 @RBC pre-tournament action in #Ottawa tonight?  http://bit.ly/12E0fpJ  pic.twitter.com/0e3C36yELP,['rbc'],['http://bit.ly/12E0fpJ'],['https://pbs.twimg.com/media/B5Y_IzjCYAE-a1D.jpg'],9,81,97,"['#canvsswe', '#wjc2015', '#ottawa']",[],https://twitter.com/HockeyCanada/status/546693826031517696,False,,0,"[{'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
juanitang,547000000000000000,12/21/2014,02:13:05,17037466,Juanita Ng,,"@laragerrits @RBC And the coat and parcel check also! Honestly, it's just the most civilized way ever to Christmas-shop.","['laragerrits', 'rbc']",[],[],0,0,0,[],[],https://twitter.com/JuanitaNg/status/546563993284792322,False,,0,"[{'user_id': '17037466', 'username': 'JuanitaNg'}, {'user_id': '36145304', 'username': 'laragerrits'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
juanitang,546000000000000000,12/20/2014,17:06:31,17037466,Juanita Ng,,Loving @RBC's #AvionVIP lounge where my gifts being wrapped while I have a hot chocolate and shortbread! pic.twitter.com/v3nsGLa6PL,['rbc'],[],['https://pbs.twimg.com/media/B5VL8kLCMAAMn-P.jpg'],1,0,0,['#avionvip'],[],https://twitter.com/JuanitaNg/status/546426447376564224,False,,0,"[{'user_id': '17037466', 'username': 'JuanitaNg'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.4
hockeycanada,546000000000000000,12/19/2014,19:25:42,28206390,Hockey Canada,,#Canada vs #Russia @RBC #WJC2015 pre-comp game is still scoreless in the first. Live stats:  http://bit.ly/1x5RAdV  pic.twitter.com/GDf1mnOOTY,['rbc'],['http://bit.ly/1x5RAdV'],['https://pbs.twimg.com/media/B5QiOYCCIAA2z90.jpg'],1,24,38,"['#canada', '#russia', '#wjc2015']",[],https://twitter.com/HockeyCanada/status/546099085631967233,False,,0,"[{'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
cityofkelowna,546000000000000000,12/19/2014,17:55:39,70983947,City of Kelowna,,Thanks @RBC for the Learn to Play grant!  pic.twitter.com/ZrdP4hFckD,['rbc'],[],['https://pbs.twimg.com/media/B5QNnTYCAAEwtdq.jpg'],0,0,2,[],[],https://twitter.com/cityofkelowna/status/546076424293982208,False,,0,"[{'user_id': '70983947', 'username': 'cityofkelowna'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.4
hockeycanada_fr,546000000000000000,12/19/2014,14:22:07,174714795,Hockey Canada FR,,Canada c. Russie dans un match hors concours @RBC #CMJ2015 à #Toronto ce soir à 19 h HE! Suivez-Nous! pic.twitter.com/F4jDVf0WjB,['rbc'],[],['https://pbs.twimg.com/media/B5PcvPXCAAAzsj8.jpg'],0,4,1,"['#cmj2015', '#toronto']",[],https://twitter.com/HockeyCanada_fr/status/546022684627197952,False,,0,"[{'user_id': '174714795', 'username': 'HockeyCanada_fr'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.4
ottawaville,546000000000000000,12/19/2014,14:15:42,27943431,Ville d'Ottawa,,Assurez-vous de vous exercer avant de festoyer! Patinage public gratuit en fin de semaine aux arénas #ottville jusqu’en mars grâce à @RBC.,['rbc'],[],[],0,0,0,['#ottville'],[],https://twitter.com/ottawaville/status/546021069598228480,False,,0,"[{'user_id': '27943431', 'username': 'ottawaville'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
ottawacity,546000000000000000,12/19/2014,14:15:24,17897698,City of Ottawa,,Squeeze in some physical activity before the feasting begins! @RBC sponsors free public skates on weekends at #ottcity arenas until March.,['rbc'],[],[],0,5,0,['#ottcity'],[],https://twitter.com/ottawacity/status/546020994729914368,False,,0,"[{'user_id': '17897698', 'username': 'ottawacity'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
hockeycanada,546000000000000000,12/19/2014,13:42:00,28206390,Hockey Canada,,Canada vs. Russia in @RBC #WJC2015 exhibition in #Toronto tonight at 7 ET! #HereWeGo pic.twitter.com/XRhL5sTIOE,['rbc'],[],['https://pbs.twimg.com/media/B5PTjuaCMAAe-6X.jpg'],4,93,65,"['#wjc2015', '#toronto', '#herewego']",[],https://twitter.com/HockeyCanada/status/546012591068172288,False,,0,"[{'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
hc_cmj,546000000000000000,12/19/2014,13:31:36,202230166,#MondialJunior,,Salle comble ce soir à #Napanee pour le match préparatoire Rép. tchèque c. Finlande @RBC #CMJ2015. pic.twitter.com/XSMpWNzmWI,['rbc'],[],['https://pbs.twimg.com/media/B5PRLMzCYAAi5aq.jpg'],0,0,0,"['#napanee', '#cmj2015']",[],https://twitter.com/HC_CMJ/status/546009970756444160,False,,0,"[{'user_id': '202230166', 'username': 'HC_CMJ'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
hc_wjc,546000000000000000,12/19/2014,13:22:45,199846785,#WorldJuniors,,Sold out arena in #Napanee for tonight's @RBC #WJC2015 Czech vs. Finland pre-comp game.  http://bit.ly/12E0fpJ  pic.twitter.com/qVjILK94QW,['rbc'],['http://bit.ly/12E0fpJ'],['https://pbs.twimg.com/media/B5PPJmoCAAAwn0w.jpg'],0,4,14,"['#napanee', '#wjc2015']",[],https://twitter.com/HC_WJC/status/546007744252084224,False,,0,"[{'user_id': '199846785', 'username': 'HC_WJC'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
ratnaomi,546000000000000000,12/19/2014,08:47:26,112475398,Senator Ratna Omidvar,,RT @hireimmigrants: Focusing on #diversity leads to growth & #innovation @RBC  http://ow.ly/Dmmw2  #hr #cdnimm,"['hireimmigrants', 'rbc']",['http://ow.ly/Dmmw2'],[],0,2,3,"['#diversity', '#innovation', '#hr', '#cdnimm']",[],https://twitter.com/ratnaomi/status/545938458225950721,False,,0,"[{'user_id': '112475398', 'username': 'ratnaomi'}, {'user_id': '381648405', 'username': 'hireimmigrants'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.7
