username,id,date,time,user_id,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,reply_to,retweet_date,score
j16h,812000000000000000,12/23/2016,19:01:49,81752282,Jayna Hefford,,Thanks @RBC for these great seats! #gocanada #WorldJuniors pic.twitter.com/D4FoLLRLUP,['rbc'],[],['https://pbs.twimg.com/media/C0ZlSKSWIAAXzwr.jpg'],0,1,12,"['#gocanada', '#worldjuniors']",[],https://twitter.com/J16H/status/812448157120466944,False,,0,"[{'user_id': '81752282', 'username': 'J16H'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.5
brookehenderson,812000000000000000,12/23/2016,16:29:03,2927867132,Brooke Henderson,,Fun video...thank you @RBC as always for the support!  It's been a great year 👊🏻  https://twitter.com/thegolfcanada/status/812384966331998208 …,['rbc'],['https://twitter.com/thegolfcanada/status/812384966331998208'],[],3,15,135,[],[],https://twitter.com/BrookeHenderson/status/812409710204829696,False,https://twitter.com/GolfCanada/status/812384966331998208,0,"[{'user_id': '2927867132', 'username': 'BrookeHenderson'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.9
golfcanada,812000000000000000,12/23/2016,14:50:44,25384840,Golf Canada,,.@RBC continues to be a leader in 🇨🇦 golf – see it first hand w/ their support of #TeamCanada & @BrookeHenderson :  http://ow.ly/q4aJ307pJVr  pic.twitter.com/nSJyOwzpbg,"['rbc', 'brookehenderson']",['http://ow.ly/q4aJ307pJVr'],['https://pbs.twimg.com/media/C0Yr0gwWgAAu_7J.jpg'],2,13,48,['#teamcanada'],[],https://twitter.com/GolfCanada/status/812384966331998208,False,,0,"[{'user_id': '25384840', 'username': 'GolfCanada'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '2927867132', 'username': 'BrookeHenderson'}]",,0.3
hc_wjc,812000000000000000,12/23/2016,12:06:29,199846785,#WorldJuniors,,"TONIGHT: The Czech Republic and USA complete their @RBC Road to the #WorldJuniors in Kingston!

TICKETS:  http://bit.ly/2f80U94  pic.twitter.com/XTfDpIDfQF",['rbc'],['http://bit.ly/2f80U94'],['https://pbs.twimg.com/media/C0YFx_DUQAA4X3T.jpg'],3,3,18,['#worldjuniors'],[],https://twitter.com/HC_WJC/status/812343634934644736,False,,0,"[{'user_id': '199846785', 'username': 'HC_WJC'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
hockeycanada,812000000000000000,12/23/2016,11:55:39,28206390,Hockey Canada,,"Game day! Canada makes its last stop on the @RBC Road to the #WorldJuniors. Watch #CANvsSUI LIVE on TSN2. 

TICKETS:  http://bit.ly/2f80U94  pic.twitter.com/pR0muCrgAG",['rbc'],['http://bit.ly/2f80U94'],['https://pbs.twimg.com/media/C0YAlQhVIAEdg7j.jpg'],1,28,77,"['#worldjuniors', '#canvssui']",[],https://twitter.com/HockeyCanada/status/812340906573430785,False,,0,"[{'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
hockeyns,812000000000000000,12/23/2016,11:48:07,498964387,Hockey Nova Scotia,,"The @RBC Day of Champions is coming to the @lclc_ns from April 7-9, 2017. Will your team be there? MORE:  http://www.hockeynovascotia.ca/hns_12370_52962.html … #RBCDoC2017 pic.twitter.com/yfg28y9VXB",['rbc'],['http://www.hockeynovascotia.ca/hns_12370_52962.html'],['https://pbs.twimg.com/media/C0YB1hXUsAEVdd4.jpg'],0,2,3,['#rbcdoc2017'],[],https://twitter.com/HockeyNS/status/812339009674420224,False,,0,"[{'user_id': '498964387', 'username': 'HockeyNS'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
ryanpalmerpga,812000000000000000,12/23/2016,11:42:50,1549669332,Ryan Palmer,,Little eve before Christmas Eve work.  Ready for @PGATOUR 2017.@United_Rentals @JaniKingTowel @RBC @TaylorMadeGolf @Titleist @Columbia1938 pic.twitter.com/CDLzB9fZHa,"['pgatour', 'united_rentals', 'janikingtowel', 'rbc', 'taylormadegolf', 'titleist', 'columbia1938']",[],['https://pbs.twimg.com/media/C0YAzb2VQAAT99_.jpg'],3,3,55,[],[],https://twitter.com/RyanPalmerPGA/status/812337682328207360,False,,0,"[{'user_id': '1549669332', 'username': 'RyanPalmerPGA'}, {'user_id': '14063426', 'username': 'PGATOUR'}, {'user_id': '1105481903476482051', 'username': 'United_Rentals'}, {'user_id': '4660486948', 'username': 'JaniKingTowel'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '44706253', 'username': 'TaylorMadeGolf'}, {'user_id': '17070013', 'username': 'Titleist'}, {'user_id': '284155407', 'username': 'Columbia1938'}]",,0.0
krock1057,812000000000000000,12/23/2016,10:32:23,21611536,K-Rock 105.7,,that's a question for @life_vr,"['nicolefairman1', 'krockcentre', 'rbc', 'life_vr']",[],[],1,0,1,[],[],https://twitter.com/Krock1057/status/812319952686448640,False,,0,"[{'user_id': '21611536', 'username': 'Krock1057'}, {'user_id': '795796532129918977', 'username': 'nicolefairman1'}, {'user_id': '987389335644360704', 'username': 'KROCKCentre'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '807992633838698496', 'username': 'life_vr'}]",,0.1
country935fm,812000000000000000,12/23/2016,09:44:06,262469123,Country 93.5,,Another cool 360 view of @KROCKCentre at last nights @RBC Road to World Juniors  http://ht.ly/X9I9307pavM,"['krockcentre', 'rbc']",['http://ht.ly/X9I9307pavM'],[],0,0,0,[],[],https://twitter.com/country935fm/status/812307802618265600,False,,0,"[{'user_id': '262469123', 'username': 'country935fm'}, {'user_id': '987389335644360704', 'username': 'KROCKCentre'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.8
kiss1027fm,812000000000000000,12/23/2016,09:44:06,1080227647,KiSS 102.7,,Another cool 360 view of @KROCKCentre at last nights @RBC Road to World Juniors  http://ht.ly/X9I9307pavM,"['krockcentre', 'rbc']",['http://ht.ly/X9I9307pavM'],[],0,0,0,[],[],https://twitter.com/KiSS1027fm/status/812307802517602304,False,,0,"[{'user_id': '1080227647', 'username': 'KiSS1027fm'}, {'user_id': '987389335644360704', 'username': 'KROCKCentre'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.8
krock1057,812000000000000000,12/23/2016,09:44:06,21611536,K-Rock 105.7,,Another cool 360 view of @KROCKCentre at last nights @RBC Road to World Juniors  http://ht.ly/X9I9307pavM,"['krockcentre', 'rbc']",['http://ht.ly/X9I9307pavM'],[],1,2,2,[],[],https://twitter.com/Krock1057/status/812307802416881664,False,,0,"[{'user_id': '21611536', 'username': 'Krock1057'}, {'user_id': '987389335644360704', 'username': 'KROCKCentre'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.8
energynewsau,812000000000000000,12/22/2016,22:12:29,767008825,EnergyNewsBulletin,,Beetaloo #Promise supported in Northern #territory #ntpol  http://bit.ly/2i7p86q  #naturalgas #exploration @RBC @originenergy @Statoil,"['rbc', 'originenergy', 'statoil']",['http://bit.ly/2i7p86q'],[],0,0,1,"['#promise', '#territory', '#ntpol', '#naturalgas', '#exploration']",[],https://twitter.com/EnergyNewsAu/status/812133749756334081,False,,0,"[{'user_id': '767008825', 'username': 'EnergyNewsAu'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '41581659', 'username': 'originenergy'}, {'user_id': '995077499515228160', 'username': 'Statoil'}]",,-0.1
golfcanada,812000000000000000,12/22/2016,17:03:18,25384840,Golf Canada,,Thanks @RickSCOREGolf for naming @RBC's 6yr sponsorship extension of @RBCCanadianOpen the Business Story of the Year http://owl.li/wU70307o1BT,"['rbc', 'rbccanadianopen']",['http://owl.li/wU70307o1BT'],[],0,2,12,[],[],https://twitter.com/GolfCanada/status/812055940962861056,False,,0,"[{'user_id': '25384840', 'username': 'GolfCanada'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '243814399', 'username': 'RBCCanadianOpen'}]",,0.0
hockeycanada,812000000000000000,12/22/2016,15:52:03,28206390,Hockey Canada,,"VIDEO: Highlights from last night's @HC_Men vs. Czech exhibition game, part of the @RBC Road to the #WorldJuniors. pic.twitter.com/RRtjVzExV8","['hc_men', 'rbc']",[],[],3,35,119,['#worldjuniors'],[],https://twitter.com/HockeyCanada/status/812038010690736133,False,,1,"[{'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '202269158', 'username': 'HC_Men'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
ratehub,812000000000000000,12/22/2016,15:05:25,180884961,Ratehub.ca,,Doing some last minute shopping this weekend? @RBC has 4 must-know tips for taking advantage of #creditcard perks  http://ow.ly/RaYM307aNep,['rbc'],['http://ow.ly/RaYM307aNep'],[],0,0,0,['#creditcard'],[],https://twitter.com/ratehub/status/812026274646462465,False,,0,"[{'user_id': '180884961', 'username': 'ratehub'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.5
advisorca,812000000000000000,12/22/2016,13:24:24,26276566,Advisor.ca,,#ICYMI : Housing affordability reaches worst level in 8 years: @RBC index  http://ow.ly/yfIk307nDB3  pic.twitter.com/IyXcko1tzk,['rbc'],['http://ow.ly/yfIk307nDB3'],['https://pbs.twimg.com/media/C0TOeOLXEAAduuK.jpg'],0,0,0,['#icymi'],[],https://twitter.com/advisorca/status/812000854425403392,False,,0,"[{'user_id': '26276566', 'username': 'advisorca'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.8
hc_cmj,812000000000000000,12/22/2016,11:29:41,202230166,#MondialJunior,,"En route vers le #MondialJunior avec @RBC (Jeudi):
 
Châteauguay - 🇩🇰🇱🇻
Sherbrooke - 🇫🇮🇸🇰
Kingston - 🇸🇪🇷🇺
 
BILLETS:  http://bit.ly/2gD30ja  pic.twitter.com/IOkm4adESV",['rbc'],['http://bit.ly/2gD30ja'],['https://pbs.twimg.com/media/C0Sz1VNVQAUxdxj.jpg'],1,1,1,['#mondialjunior'],[],https://twitter.com/HC_CMJ/status/811971986154848256,False,,0,"[{'user_id': '202230166', 'username': 'HC_CMJ'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
hc_wjc,812000000000000000,12/22/2016,11:26:46,199846785,#WorldJuniors,,"Tonight on the @RBC Road to the #WorldJuniors:
 
Châteauguay - 🇩🇰🇱🇻
Sherbrooke - 🇫🇮🇸🇰
Kingston - 🇸🇪🇷🇺
 
TICKETS:  http://bit.ly/2f80U94  pic.twitter.com/UITzmQFdfA",['rbc'],['http://bit.ly/2f80U94'],['https://pbs.twimg.com/media/C0SoMP5UUAAbLi9.jpg'],1,12,25,['#worldjuniors'],[],https://twitter.com/HC_WJC/status/811971250041929728,False,,0,"[{'user_id': '199846785', 'username': 'HC_WJC'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
hockeyns,812000000000000000,12/22/2016,10:09:20,498964387,Hockey Nova Scotia,,"ICYMI: The @RBC Day of Champions is coming to the @lclc_ns from April 7-9, 2017. Are you ready? MORE:  http://www.hockeynovascotia.ca/hns_12370_52962.html … #RBCDoC2017 pic.twitter.com/n6aNcTf1B0",['rbc'],['http://www.hockeynovascotia.ca/hns_12370_52962.html'],['https://pbs.twimg.com/media/C0She1ZXUAAYqQG.jpg'],0,4,6,['#rbcdoc2017'],[],https://twitter.com/HockeyNS/status/811951764761178113,False,,0,"[{'user_id': '498964387', 'username': 'HockeyNS'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
golfcanada,812000000000000000,12/22/2016,09:07:59,25384840,Golf Canada,,"Canada's Weekly Top 10 #Golf Rankings powered by @RBC for the week of Dec. 19, 2016 ->  http://owl.li/yWM7306GtcL  pic.twitter.com/NQMSL2JFR2",['rbc'],['http://owl.li/yWM7306GtcL'],"['https://pbs.twimg.com/media/C0STx2LWIAA0h-g.jpg', 'https://pbs.twimg.com/media/C0STx9GXcAAC6Ob.jpg']",0,0,1,['#golf'],[],https://twitter.com/GolfCanada/status/811936322759917568,False,,0,"[{'user_id': '25384840', 'username': 'GolfCanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.7
energynewsau,812000000000000000,12/21/2016,23:46:14,767008825,EnergyNewsBulletin,,#China is #saudiarabia's new #Oil #Battlefront: @RBC  http://bit.ly/2ihMd5h  pic.twitter.com/3u6sp4PweG,['rbc'],['http://bit.ly/2ihMd5h'],['https://pbs.twimg.com/media/C0QTM-XUQAEuJt3.jpg'],0,0,0,"['#china', '#saudiarabia', '#oil', '#battlefront']",[],https://twitter.com/EnergyNewsAu/status/811794957585432576,False,,0,"[{'user_id': '767008825', 'username': 'EnergyNewsAu'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.6
jamiebroder,812000000000000000,12/21/2016,17:18:50,378163056,Jamie Broder,,"Never too old! Come out and join the fun, we'll go easy on ya :) @SpoonMan34 @FANFITChallenge @RBC","['spoonman34', 'fanfitchallenge', 'rbc']",[],[],1,0,3,[],[],https://twitter.com/JamieBroder/status/811697462780035072,False,,0,"[{'user_id': '378163056', 'username': 'JamieBroder'}, {'user_id': '3222905293', 'username': 'SpoonMan34'}, {'user_id': '1272262314', 'username': 'FANFITChallenge'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
hockeyns,812000000000000000,12/21/2016,11:57:02,498964387,Hockey Nova Scotia,,BIG NEWS: The @RBC Day of Champions is coming to the @lclc_ns in Bridgewater this April! We can't wait.  http://www.hockeynovascotia.ca/hns_12370_52962.html … #RBCDoC2017 pic.twitter.com/JC6l11nUSb,['rbc'],['http://www.hockeynovascotia.ca/hns_12370_52962.html'],['https://pbs.twimg.com/media/C0NvG1lXcAAS0lP.jpg'],0,13,13,['#rbcdoc2017'],[],https://twitter.com/HockeyNS/status/811616480513105926,False,,0,"[{'user_id': '498964387', 'username': 'HockeyNS'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
hc_cmj,812000000000000000,12/21/2016,11:43:35,202230166,#MondialJunior,,"La Suisse et les É.-U. amorcent En route vers le #MondialJunior avec @RBC ce soir à Oshawa! 🇨🇭🇺🇸 #SUIcÉU

BILLETS:  http://bit.ly/2gD30ja  pic.twitter.com/PvR3b0613E",['rbc'],['http://bit.ly/2gD30ja'],['https://pbs.twimg.com/media/C0Ntd3iVEAARpAE.jpg'],0,0,0,"['#mondialjunior', '#suicéu']",[],https://twitter.com/HC_CMJ/status/811613093830610944,False,,0,"[{'user_id': '202230166', 'username': 'HC_CMJ'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
hc_wjc,812000000000000000,12/21/2016,11:40:35,199846785,#WorldJuniors,,"Switzerland and USA begin their @RBC Road to the #WorldJuniors tonight in Oshawa! 🇨🇭🇺🇸 #SUIvsUSA

TICKETS:  http://bit.ly/2f80U94  pic.twitter.com/CNg1UrX1Q9",['rbc'],['http://bit.ly/2f80U94'],['https://pbs.twimg.com/media/C0NrFI0UoAAR6B7.jpg'],1,10,22,"['#worldjuniors', '#suivsusa']",[],https://twitter.com/HC_WJC/status/811612340911124482,False,,0,"[{'user_id': '199846785', 'username': 'HC_WJC'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
hockeycanada,812000000000000000,12/21/2016,11:34:49,28206390,Hockey Canada,,"VIDEO: Highlights from @HC_Men vs. Finland on Monday night, part of the @RBC Road to the #WorldJuniors. pic.twitter.com/kS8RLTTZ0M","['hc_men', 'rbc']",[],[],1,11,45,['#worldjuniors'],[],https://twitter.com/HockeyCanada/status/811610889409282049,False,,1,"[{'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '202269158', 'username': 'HC_Men'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
hockeycanada,812000000000000000,12/21/2016,09:56:03,28206390,Hockey Canada,,"Tonight in Ottawa, #TeamCanada continues on the @RBC Road to the #WorldJuniors. Watch #CANvsCZE on TSN. 

TICKETS:  http://bit.ly/2f80U94  pic.twitter.com/ZTxQ5cz0kM",['rbc'],['http://bit.ly/2f80U94'],['https://pbs.twimg.com/media/C0NTZIDUUAE_lK7.jpg'],2,42,85,"['#teamcanada', '#worldjuniors', '#canvscze']",[],https://twitter.com/HockeyCanada/status/811586034601336832,False,,0,"[{'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
ratehub,811000000000000000,12/20/2016,23:00:48,180884961,Ratehub.ca,,.@RBC holiday tip! Gifts bought with your #creditcard may be protected by insurance perks like extended warranty  http://ow.ly/RaYM307aNep,['rbc'],['http://ow.ly/RaYM307aNep'],[],0,0,1,['#creditcard'],[],https://twitter.com/ratehub/status/811421133262163969,False,,0,"[{'user_id': '180884961', 'username': 'ratehub'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
bdc_capital,811000000000000000,12/20/2016,18:10:06,937499706,BDC Capital,,".@bdc_ca et  @BDC_Capital financent avec @RBC le rachat du capital-actions de Teraxion, de Québec   http://ow.ly/n6H7307jMcU","['bdc_ca', 'bdc_capital', 'rbc']",['http://ow.ly/n6H7307jMcU'],[],0,0,0,[],[],https://twitter.com/BDC_Capital/status/811347977499451396,False,,0,"[{'user_id': '937499706', 'username': 'BDC_Capital'}, {'user_id': '57743497', 'username': 'bdc_ca'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.5
