username,id,date,time,user_id,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,reply_to,retweet_date,score
komak,413000000000000000,12/18/2013,14:44:49,720169153,Komak,,Day 9: 12 Days of Komak.  http://ow.ly/rTffP  ReTweet for a chance to win a @RBC Prepaid VISA worth $100.  pic.twitter.com/qyluDLA9l3,['rbc'],['http://ow.ly/rTffP'],['https://pbs.twimg.com/media/BbysDYqIQAA3tFz.jpg'],14,289,23,[],[],https://twitter.com/Komak/status/413394440137744384,False,,0,"[{'user_id': '720169153', 'username': 'Komak'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
agoracom,413000000000000000,12/18/2013,14:32:37,14877483,AGORACOM - George,,"More @RBC direct investing humour. Guy calls me to advise my stop was cancelled, despite 50cent buffer ... but doesn't know how 3X ETF works",['rbc'],[],[],0,0,0,[],[],https://twitter.com/AGORACOM/status/413391370963795968,False,,0,"[{'user_id': '14877483', 'username': 'AGORACOM'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.1
agoracom,413000000000000000,12/18/2013,14:24:38,14877483,AGORACOM - George,,"More evidence today that @RBC direct investing platform suuuuucks.  Lost $1,000 because it couldn't handle $DUST action with my 45.25 stop",['rbc'],[],[],0,0,0,[],['$dust'],https://twitter.com/AGORACOM/status/413389361124614144,False,,0,"[{'user_id': '14877483', 'username': 'AGORACOM'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.6
cathaypacificca,413000000000000000,12/18/2013,12:51:51,41784892,Cathay Pacific CA,,"Thought I would share these cookies that  @RBC our co-brand credit card partner sent us. Delicious, thank you @RBC!  pic.twitter.com/EAEw19Cb1Q",['rbc'],[],['https://pbs.twimg.com/media/BbySMh5CcAA5gKR.jpg'],0,0,0,[],[],https://twitter.com/cathaypacificCA/status/413366009756545024,False,,0,"[{'user_id': '41784892', 'username': 'cathaypacificCA'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
curlercups,413000000000000000,12/18/2013,09:28:37,253633925,Brad Jacobs,,"All are welcome today from 11am-2pm @RBC main branch Queen St. S.S.M. Come down for cake/coffee, sign the ""team Jacobs"" banner and lets chat",['rbc'],[],[],2,6,5,[],[],https://twitter.com/curlercups/status/413314864203829248,False,,0,"[{'user_id': '253633925', 'username': 'curlercups'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
pnpcbc,413000000000000000,12/17/2013,18:11:40,373683618,Power & Politics,,".@RBC CEO says resources ""should be mined in a way that recognizes environmental and Aboriginal concerns."" Thinks pipelines are critical.",['rbc'],[],[],0,0,0,[],[],https://twitter.com/PnPCBC/status/413084108558848000,False,,0,"[{'user_id': '373683618', 'username': 'PnPCBC'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
pnpcbc,413000000000000000,12/17/2013,18:06:54,373683618,Power & Politics,,".@RBC CEO Gord Nixon says ""I don't think Canada does have a housing bubble and it's not a significant concern."" #cdnpoli",['rbc'],[],[],1,1,0,['#cdnpoli'],[],https://twitter.com/PnPCBC/status/413082905682800640,False,,0,"[{'user_id': '373683618', 'username': 'PnPCBC'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.2
pnpcbc,413000000000000000,12/17/2013,18:04:39,373683618,Power & Politics,,@RBC CEO Gord Nixon says economic rebounds in U.S. and Europe will be helpful for Cdn economy.,['rbc'],[],[],0,0,0,[],[],https://twitter.com/PnPCBC/status/413082339535626240,False,,0,"[{'user_id': '373683618', 'username': 'PnPCBC'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.4
pnpcbc,413000000000000000,12/17/2013,18:01:06,373683618,Power & Politics,,Coming up now ... @evansolomoncbc interviews @RBC CEO Gord Nixon about Cdn economy and housing market.,"['evansolomoncbc', 'rbc']",[],[],0,1,0,[],[],https://twitter.com/PnPCBC/status/413081448766119937,False,,0,"[{'user_id': '373683618', 'username': 'PnPCBC'}, {'user_id': '3208444203', 'username': 'evansolomoncbc'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
mastercardca,413000000000000000,12/17/2013,12:24:05,462223964,Mastercard Canada,,"@DanoNguyen @erkjhnstn @RBC @WestJetRewards @MasterCard great suggestion, Dano!","['danonguyen', 'erkjhnstn', 'rbc', 'westjetrewards', 'mastercard']",[],[],0,0,0,[],[],https://twitter.com/MastercardCA/status/412996633115119616,False,,0,"[{'user_id': '462223964', 'username': 'MastercardCA'}, {'user_id': '733817702', 'username': 'DanoNguyen'}, {'user_id': '969014017', 'username': 'erkjhnstn'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '218661735', 'username': 'WestJetRewards'}, {'user_id': '75014376', 'username': 'Mastercard'}]",,0.8
foodbankscanada,413000000000000000,12/17/2013,08:33:38,140942860,Food Banks Canada | Banques alimentaires Canada,,"Hey #foodbanks, u can apply 4 the Community Kitchens Fund. Thx @Unilever_Canada & @RBC Foundation 4 your support   http://foodbankscanada.ca/About-Us/Programs/Community-Kitchen-Fund.aspx …","['unilever_canada', 'rbc']",['http://foodbankscanada.ca/About-Us/Programs/Community-Kitchen-Fund.aspx'],[],0,1,1,['#foodbanks'],[],https://twitter.com/foodbankscanada/status/412938639329738752,False,,0,"[{'user_id': '140942860', 'username': 'foodbankscanada'}, {'user_id': '119971725', 'username': 'Unilever_Canada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
paulsoucyygk,413000000000000000,12/16/2013,17:23:20,46115892,Paul Soucy,,"A Fund has been set up for the victims. ""Miller Family Fire"" is available for donations at @RBC branches in #Belleville, #Napanee, #Odessa",['rbc'],[],[],0,6,0,"['#belleville', '#napanee', '#odessa']",[],https://twitter.com/PaulSoucyYGK/status/412709557496852480,False,,0,"[{'user_id': '46115892', 'username': 'PaulSoucyYGK'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
tedgbauer,413000000000000000,12/16/2013,10:40:54,74222072,Ted Bauer,,"Michelle Sparrow, 42, a former @RBC employee from Hinton given 3 yrs in jail for defrauding RBC for $1.1 million, sentenced Nov 27th.",['rbc'],[],[],0,0,0,[],[],https://twitter.com/tedgbauer/status/412608279148511233,False,,0,"[{'user_id': '74222072', 'username': 'tedgbauer'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
foodbankscanada,411000000000000000,12/12/2013,13:30:45,140942860,Food Banks Canada | Banques alimentaires Canada,,"Hey #foodbanks, u can apply 4 the Community Kitchens Fund. Thx @Unilever_Canada & @RBC Foundation 4 your support   http://foodbankscanada.ca/About-Us/Programs/Community-Kitchen-Fund.aspx …","['unilever_canada', 'rbc']",['http://foodbankscanada.ca/About-Us/Programs/Community-Kitchen-Fund.aspx'],[],0,2,0,['#foodbanks'],[],https://twitter.com/foodbankscanada/status/411201474526736384,False,,0,"[{'user_id': '140942860', 'username': 'foodbankscanada'}, {'user_id': '119971725', 'username': 'Unilever_Canada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
drerichoskins,411000000000000000,12/12/2013,13:05:26,65251293,Dr. Eric Hoskins,,"The latest report from @RBC predicts #Ontario's real GDP growth will be 2.6% in 2014, double the growth of 2013  http://ow.ly/rHxtX",['rbc'],['http://ow.ly/rHxtX'],[],0,1,2,['#ontario'],[],https://twitter.com/DrEricHoskins/status/411195101743185920,False,,0,"[{'user_id': '65251293', 'username': 'DrEricHoskins'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
lunamferguson,411000000000000000,12/11/2013,22:01:59,22712989,Luna Ferguson,,"Detailed info coming soon re: purchasing tickets to our #WhispersofLife Ontario premiere at @Reelout @rbc Gala screening on Jan 31st, 2014!","['reelout', 'rbc']",[],[],1,2,1,['#whispersoflife'],[],https://twitter.com/lunamferguson/status/410967742091501568,False,,0,"[{'user_id': '22712989', 'username': 'lunamferguson'}, {'user_id': '81400986', 'username': 'Reelout'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.9
hubottawa,411000000000000000,12/11/2013,18:48:46,235588427,Impact Hub Ottawa,,"""None of us can do this alone. We need a peer group. We need access to expertise."" @systemslens on the need 4 impact academy @RBC @BDC_News","['systemslens', 'rbc']",[],[],0,1,0,[],[],https://twitter.com/HubOttawa/status/410919118049533953,False,,0,"[{'user_id': '235588427', 'username': 'HubOttawa'}, {'user_id': '210853069', 'username': 'systemslens'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
hubottawa,411000000000000000,12/11/2013,18:47:28,235588427,Impact Hub Ottawa,,.@ReadFG from @cisedottawa recognizes the impressive #socents graduating from Impact Academy  @BDC_News @RBC  pic.twitter.com/FhLK83ZEay,"['readfg', 'rbc']",[],['https://pbs.twimg.com/media/BbPgdfBCIAAo770.jpg'],0,1,2,['#socents'],[],https://twitter.com/HubOttawa/status/410918788347858945,False,,0,"[{'user_id': '235588427', 'username': 'HubOttawa'}, {'user_id': '48049131', 'username': 'ReadFG'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.7
hubottawa,411000000000000000,12/11/2013,18:42:07,235588427,Impact Hub Ottawa,,Impact academy cohort 2 wraps up @ impact cafe. HUGE Thx 2 our collaborators & sponsors @cisedottawa @BDC_News @RBC  pic.twitter.com/B0eiH819Xz,['rbc'],[],['https://pbs.twimg.com/media/BbPfPIDCEAE2QaX.jpg'],0,0,1,[],[],https://twitter.com/HubOttawa/status/410917442106318848,False,,0,"[{'user_id': '235588427', 'username': 'HubOttawa'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
curlercups,411000000000000000,12/11/2013,11:07:06,253633925,Brad Jacobs,,Welcomed back to work in typical @RBC fashion! #canadagear #balloons #pompoms #smilingfaces.  Best employer anyone could ask for!,['rbc'],[],[],0,3,13,"['#canadagear', '#balloons', '#pompoms', '#smilingfaces']",[],https://twitter.com/curlercups/status/410802935321202688,False,,0,"[{'user_id': '253633925', 'username': 'curlercups'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.4
digitalmag_,411000000000000000,12/11/2013,10:50:07,15549032,Digital Magazine,,RBC First North American Bank to Bring Person-to-Person Money Transfers to Facebook Messenger  http://ow.ly/rFrxK  @facebook @rbc,"['facebook', 'rbc']",['http://ow.ly/rFrxK'],[],0,5,1,[],[],https://twitter.com/digitalmag_/status/410798658280763392,False,,0,"[{'user_id': '15549032', 'username': 'digitalmag_'}, {'user_id': '2425151', 'username': 'Facebook'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.4
teambradjacobs,411000000000000000,12/10/2013,15:53:04,253174456,Team Jacobs,,"Huge thank you to our sponsors @GoldlineCurling, @RBC, SIS Group and Eazy Express for your tremendous support - not possible without you!","['goldlinecurling', 'rbc']",[],[],1,6,8,[],[],https://twitter.com/TeamBradJacobs/status/410512513881497601,False,,0,"[{'user_id': '253174456', 'username': 'TeamBradJacobs'}, {'user_id': '87525212', 'username': 'GoldlineCurling'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.7
pattiectv,410000000000000000,12/10/2013,13:57:17,510453576,Pattie Lovett-Reid,,@RBC myth/realities retirement poll-27% think they will be a snowbird-16% are. Couples also want to do different things. Time to talk & plan,['rbc'],[],[],0,0,0,[],[],https://twitter.com/PattieCTV/status/410483373895741440,False,,0,"[{'user_id': '510453576', 'username': 'PattieCTV'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
jenifernorwell,410000000000000000,12/10/2013,12:56:28,302426702,Jenifer Norwell,,We'll talk with the assistant chief economist with @rbc on #cbcpointsnorth today pic.twitter.com/6mynuecjV2,['rbc'],[],['https://pbs.twimg.com/media/BbJGiLmCAAAWrpt.jpg'],0,0,0,['#cbcpointsnorth'],[],https://twitter.com/JeniferNorwell/status/410468069325017089,False,,0,"[{'user_id': '302426702', 'username': 'JeniferNorwell'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
wellbeingto,410000000000000000,12/9/2013,18:05:14,197167167,Wellbeing Toronto,,#SPARMonitor Understanding home prices in the GTA via @RBC  http://ow.ly/rAOtZ ,['rbc'],['http://ow.ly/rAOtZ'],[],0,0,0,['#sparmonitor'],[],https://twitter.com/WellbeingTO/status/410183383776772096,False,,0,"[{'user_id': '197167167', 'username': 'WellbeingTO'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
jilliangallays,410000000000000000,12/9/2013,12:34:43,1638017066,Jillian Gallays,,@CDNOlympicTeam @JillOfficer @bradjacobs15 @RBC  congratulations!,"['cdnolympicteam', 'jillofficer', 'bradjacobs15', 'rbc']",[],[],1,0,0,[],[],https://twitter.com/JillianGallays/status/410100208660254720,False,,0,"[{'user_id': '1638017066', 'username': 'JillianGallays'}, {'user_id': '3165463601', 'username': 'cdnolympicteam'}, {'user_id': '38312887', 'username': 'JillOfficer'}, {'user_id': '2650093255', 'username': 'bradjacobs15'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
teamcanada,410000000000000000,12/9/2013,11:17:45,38491229,Team Canada,,#RBCOlympians: @JillOfficer & @bradjacobs15 are heading to #Sochi2014. Congrats @RBC. #GoCanada pic.twitter.com/Ik4iwoLjq9,"['jillofficer', 'bradjacobs15', 'rbc']",[],['https://pbs.twimg.com/media/BbDmWWQCUAE3lbe.jpg'],1,14,27,"['#rbcolympians', '#sochi2014', '#gocanada']",[],https://twitter.com/TeamCanada/status/410080837778935808,False,,0,"[{'user_id': '38491229', 'username': 'TeamCanada'}, {'user_id': '38312887', 'username': 'JillOfficer'}, {'user_id': '2650093255', 'username': 'bradjacobs15'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
jillofficer,410000000000000000,12/8/2013,23:35:11,38312887,Jill Officer OLY,,Thks Darcy! RT @Darcyrows @RBC @JillOfficer -- Jill! Huge congrats on qualifying - exciting to watch! #RBCOlympians #GoCanadaGo,"['darcyrows', 'rbc', 'jillofficer']",[],[],0,0,0,"['#rbcolympians', '#gocanadago']",[],https://twitter.com/JillOfficer/status/409904029888561152,False,,0,"[{'user_id': '38312887', 'username': 'JillOfficer'}, {'user_id': '421010307', 'username': 'Darcyrows'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
teamcanada,410000000000000000,12/8/2013,17:52:23,38491229,Team Canada,,#RBCOlympians: Huge shot by @bradjacobs15 gives Team Jacobs a 7-4 lead after 9 ends. @RBC #ROTR #Sochi2014 pic.twitter.com/XRIhEaEPjx,"['bradjacobs15', 'rbc']",[],['https://pbs.twimg.com/media/Ba_3Fb9CMAAcbz6.jpg'],0,3,7,"['#rbcolympians', '#rotr', '#sochi2014']",[],https://twitter.com/TeamCanada/status/409817764048560128,False,,0,"[{'user_id': '38491229', 'username': 'TeamCanada'}, {'user_id': '2650093255', 'username': 'bradjacobs15'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
teamcanada,410000000000000000,12/7/2013,21:01:32,38491229,Team Canada,,#RBCOlympians: @JillOfficer throws a stone at the 5th end. Team Jones leads 4-1 at the break. #Sochi2014 @RBC  pic.twitter.com/fblCDImQWc,"['jillofficer', 'rbc']",[],['https://pbs.twimg.com/media/Ba7YySmCIAEMvaR.jpg'],0,3,3,"['#rbcolympians', '#sochi2014']",[],https://twitter.com/TeamCanada/status/409502974755364864,False,,0,"[{'user_id': '38491229', 'username': 'TeamCanada'}, {'user_id': '38312887', 'username': 'JillOfficer'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
assiniboinezoo,409000000000000000,12/6/2013,14:07:17,277118010,Assiniboine Park Zoo,,#FF @TheForks @CreaddoGroup @FortWhyteAlive @RBC @ChristmasCheerB @WinnipegHarvest @DanHarperPhoto,"['theforks', 'creaddogroup', 'fortwhytealive', 'rbc', 'christmascheerb', 'winnipegharvest', 'danharperphoto']",[],[],1,2,1,['#ff'],[],https://twitter.com/assiniboinezoo/status/409036340294991872,False,,0,"[{'user_id': '277118010', 'username': 'assiniboinezoo'}, {'user_id': '28500257', 'username': 'TheForks'}, {'user_id': '978865296', 'username': 'CreaddoGroup'}, {'user_id': '108991298', 'username': 'FortWhyteAlive'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '430755764', 'username': 'ChristmasCheerB'}, {'user_id': '94353181', 'username': 'winnipegharvest'}, {'user_id': '573944602', 'username': 'DanHarperPhoto'}]",,0.0
bmomedia,409000000000000000,12/6/2013,07:39:03,217113032,BMO Media,,@metromorning @BMO @TD_Canada @RBC @ManuSecurities @scotiabank @cibc Thanks Matt for fighting hunger. Proud to be part of #SOTS2013,"['metromorning', 'bmo', 'td_canada', 'rbc', 'scotiabank', 'cibc']",[],[],0,0,0,['#sots2013'],[],https://twitter.com/BMOmedia/status/408938637355520000,False,,0,"[{'user_id': '217113032', 'username': 'BMOmedia'}, {'user_id': '25065495', 'username': 'metromorning'}, {'user_id': '222249603', 'username': 'BMO'}, {'user_id': '128267983', 'username': 'TD_Canada'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '19638600', 'username': 'scotiabank'}, {'user_id': '27949726', 'username': 'cibc'}]",,0.8
metromorning,409000000000000000,12/6/2013,07:05:20,25065495,Metro Morning,,"Thanks to @BMO, @TD_Canada, @RBC, @ManuSecurities, @scotiabank and @cibc for donating $129,000 to local food banks! #SOTS2013","['bmo', 'td_canada', 'rbc', 'scotiabank', 'cibc']",[],[],7,15,9,['#sots2013'],[],https://twitter.com/metromorning/status/408930154178543616,False,,0,"[{'user_id': '25065495', 'username': 'metromorning'}, {'user_id': '222249603', 'username': 'BMO'}, {'user_id': '128267983', 'username': 'TD_Canada'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '19638600', 'username': 'scotiabank'}, {'user_id': '27949726', 'username': 'cibc'}]",,0.2
jeannielee88,409000000000000000,12/5/2013,15:58:19,860793234,Jeannie Lee@CBC,,"Wow, America cares about Cdns other than #RobFord? Here's @RBC CEO Gord Nixon on @CNBC re his retirement & record. pic.twitter.com/acVbAaPkl5","['rbc', 'cnbc']",[],['https://pbs.twimg.com/media/BawANR4CMAA36Zw.jpg'],0,0,0,['#robford'],[],https://twitter.com/JeannieLee88/status/408701894396104704,False,,0,"[{'user_id': '860793234', 'username': 'JeannieLee88'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '20402945', 'username': 'CNBC'}]",,0.0
cnbcclosingbell,409000000000000000,12/5/2013,15:48:46,21778391,CNBC's Closing Bell,,.@RBC CEO Nixon to @CNBCClosingBell: Can't imagine leaving helm of Royal Bank and going to another bank.,"['rbc', 'cnbcclosingbell']",[],[],0,2,0,[],[],https://twitter.com/CNBCClosingBell/status/408699490309120000,False,,0,"[{'user_id': '21778391', 'username': 'CNBCClosingBell'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
cnbcclosingbell,409000000000000000,12/5/2013,15:46:46,21778391,CNBC's Closing Bell,,.@RBC CEO Nixon to @CNBCClosingBell on his retirement: Had to make sure succession was well in place. $RBC,"['rbc', 'cnbcclosingbell']",[],[],1,0,0,[],['$rbc'],https://twitter.com/CNBCClosingBell/status/408698988859113473,False,,0,"[{'user_id': '21778391', 'username': 'CNBCClosingBell'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
cnbcclosingbell,409000000000000000,12/5/2013,15:46:28,21778391,CNBC's Closing Bell,,.@RBC CEO Nixon to @CNBCClosingBell on his retirement: Had said retirement would come between ages 55 and 60. $RBC,"['rbc', 'cnbcclosingbell']",[],[],0,0,0,[],['$rbc'],https://twitter.com/CNBCClosingBell/status/408698910685683712,False,,0,"[{'user_id': '21778391', 'username': 'CNBCClosingBell'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
cnbcclosingbell,409000000000000000,12/5/2013,15:43:06,21778391,CNBC's Closing Bell,,"Next: We've got an exclusive w/ @RBC CEO Gordon Nixon, on #earnings & the latest news that he's stepping down in 2014. #MustWatch",['rbc'],[],[],0,1,0,"['#earnings', '#mustwatch']",[],https://twitter.com/CNBCClosingBell/status/408698063192993792,False,,0,"[{'user_id': '21778391', 'username': 'CNBCClosingBell'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
westernu,409000000000000000,12/5/2013,15:38:21,20601500,Western University,,"Congrats to #WesternU @iveybusiness alumnus Dave McKay, MBA'92, named new @RBC president & CEO #RBC  http://bit.ly/18onzVc","['iveybusiness', 'rbc']",['http://bit.ly/18onzVc'],[],0,10,7,"['#westernu', '#rbc']",[],https://twitter.com/WesternU/status/408696869208862720,False,,0,"[{'user_id': '20601500', 'username': 'WesternU'}, {'user_id': '44152214', 'username': 'iveybusiness'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
cnbcclosingbell,409000000000000000,12/5/2013,15:02:44,21778391,CNBC's Closing Bell,,"Lots on the show tdy! In the 3pm hour @MarriottIntl CEO Arne Sorenson, Silver Lake Partners' Glenn Hutchins, @RBC CEO Gordon Nixon. Tune in!","['marriottintl', 'rbc']",[],[],0,2,3,[],[],https://twitter.com/CNBCClosingBell/status/408687907222745088,False,,0,"[{'user_id': '21778391', 'username': 'CNBCClosingBell'}, {'user_id': '14140913', 'username': 'MarriottIntl'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
danovsey,409000000000000000,12/5/2013,11:07:34,282756048,Dan Ovsey,,"Gord Nixon, CEO of @RBC, to step down in Aug. 24. Will be replaced by Dave McKay  http://natpo.st/1eYXOj2  #CdnBiz",['rbc'],['http://natpo.st/1eYXOj2'],[],0,0,0,['#cdnbiz'],[],https://twitter.com/DanOvsey/status/408628724972916736,False,,0,"[{'user_id': '282756048', 'username': 'DanOvsey'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
telus,409000000000000000,12/5/2013,10:04:10,6975832,TELUS,,Thank you RT @becomeacma: Congrats to @TELUS @TD_Canada @RBC @CBCRadioCanada & @CanadianTire on their big wins at the #CPAawards last night!,"['becomeacma', 'telus', 'td_canada', 'rbc', 'cbcradiocanada', 'canadiantire']",[],[],0,3,0,['#cpaawards'],[],https://twitter.com/TELUS/status/408612771270762496,False,,0,"[{'user_id': '6975832', 'username': 'TELUS'}, {'user_id': '2833482046', 'username': 'becomeacma'}, {'user_id': '128267983', 'username': 'TD_Canada'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '70964484', 'username': 'CBCRadioCanada'}, {'user_id': '180461338', 'username': 'CanadianTire'}]",,0.5
