username,id,date,time,user_id,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,reply_to,retweet_date,score
chakerkhazaal,282000000000000000,12/20/2012,12:13:40,234874463,Chaker Khazaal,,"Once again, great experience & customer service @RBC :)",['rbc'],[],[],1,0,0,[],[],https://twitter.com/ChakerKhazaal/status/281809605858820097,False,,0,"[{'user_id': '234874463', 'username': 'ChakerKhazaal'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.9
easportsnhl,282000000000000000,12/19/2012,19:34:49,33936681,#NHL20,,LIVE NOW: Watch @RealStamkos91 & PKSubban1 lead their teams in the @RBC Play Hockey Charity Challenge  http://new.livestream.com/accounts/955080/events/1747699 …,"['realstamkos91', 'rbc']",['http://new.livestream.com/accounts/955080/events/1747699'],[],1,3,5,[],[],https://twitter.com/EASPORTSNHL/status/281558239198474241,False,,0,"[{'user_id': '33936681', 'username': 'EASPORTSNHL'}, {'user_id': '262915519', 'username': 'RealStamkos91'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
kitconewsnow,281000000000000000,12/19/2012,14:55:20,138513820,Kitco NEWS,,".@RBC’s Gero: Short Covering, Bargain Hunting Occurring In Comex Gold ▸▸  http://bit.ly/VQgvJl ",['rbc'],['http://bit.ly/VQgvJl'],[],0,4,0,[],[],https://twitter.com/KitcoNewsNOW/status/281487903580897280,False,,0,"[{'user_id': '138513820', 'username': 'KitcoNewsNOW'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
kitconewsnow,281000000000000000,12/19/2012,14:51:45,138513820,Kitco NEWS,,.@RBC Sees ‘Good Value’ In Nickel Market ▸▸  http://bit.ly/VQgvJl ,['rbc'],['http://bit.ly/VQgvJl'],[],0,0,0,[],[],https://twitter.com/KitcoNewsNOW/status/281487000010366976,False,,0,"[{'user_id': '138513820', 'username': 'KitcoNewsNOW'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.8
twitcam,281000000000000000,12/19/2012,13:00:22,9938852,twitcam,,Tonight 39 locked-out @NHL stars face off at the @RBC Play #Hockey #Charity Challenge! Watch the game #live at 7pm ET  http://bit.ly/TvMi3V,"['nhl', 'rbc']",['http://bit.ly/TvMi3V'],[],1,2,3,"['#hockey', '#charity', '#live']",[],https://twitter.com/twitcam/status/281458969703247873,False,,0,"[{'user_id': '9938852', 'username': 'twitcam'}, {'user_id': '50004938', 'username': 'NHL'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
livestream,281000000000000000,12/19/2012,13:00:20,6375322,Vimeo Livestream,,Tonight 39 locked-out @NHL stars face off at the @RBC Play #Hockey #Charity Challenge! Watch the game #live at 7pm ET  http://bit.ly/TvMi3V,"['nhl', 'rbc']",['http://bit.ly/TvMi3V'],[],0,0,1,"['#hockey', '#charity', '#live']",[],https://twitter.com/Livestream/status/281458963948646400,False,,0,"[{'user_id': '6375322', 'username': 'Livestream'}, {'user_id': '50004938', 'username': 'NHL'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
livestream,281000000000000000,12/18/2012,15:06:01,6375322,Vimeo Livestream,,39 Locked-out NHLers take the ice for @RBC #Hockey #Charity Challenge! Watch #live from #mapleleafgardens Wed at 7pmET  http://bit.ly/TvMi3V,['rbc'],['http://bit.ly/TvMi3V'],[],0,0,0,"['#hockey', '#charity', '#live', '#mapleleafgardens']",[],https://twitter.com/Livestream/status/281128202997477376,False,,0,"[{'user_id': '6375322', 'username': 'Livestream'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
twitcam,281000000000000000,12/18/2012,15:06:01,9938852,twitcam,,39 Locked-out NHLers take the ice for @RBC #Hockey #Charity Challenge! Watch #live from #mapleleafgardens Wed at 7pmET  http://bit.ly/TvMi3V,['rbc'],['http://bit.ly/TvMi3V'],[],0,2,3,"['#hockey', '#charity', '#live', '#mapleleafgardens']",[],https://twitter.com/twitcam/status/281128202955522048,False,,0,"[{'user_id': '9938852', 'username': 'twitcam'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
captivate,281000000000000000,12/18/2012,15:04:16,9820242,Captivate,,The best co-workers on the planet dress up a vacationing colleague's desk at @RBC. #InspiredOffices pic.twitter.com/m0T8ZACy,['rbc'],[],['https://pbs.twimg.com/media/A-bENXZCYAAHmHS.png'],0,0,0,['#inspiredoffices'],[],https://twitter.com/Captivate/status/281127760649412608,False,,0,"[{'user_id': '9820242', 'username': 'Captivate'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.4
sarahgadon,281000000000000000,12/18/2012,12:12:23,455313759,Sarah Gadon,,Just dropped off my toys for the @cp24 Christmas Wish. Go to any @RBC and do the same. Don't forget about Teenagers ;) #GiveHope,"['cp24', 'rbc']",[],[],0,2,1,['#givehope'],[],https://twitter.com/SarahGadon/status/281084506314780672,False,,0,"[{'user_id': '455313759', 'username': 'SarahGadon'}, {'user_id': '19636948', 'username': 'CP24'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
kitconewsnow,281000000000000000,12/17/2012,13:41:18,138513820,Kitco NEWS,,Book Squaring Expected In Gold During Final Full Week Of Trading For 2012 - @RBC's Gero ▸▸  http://bit.ly/U4GIXx,['rbc'],['http://bit.ly/U4GIXx'],[],0,1,0,[],[],https://twitter.com/KitcoNewsNOW/status/280744496885542912,False,,0,"[{'user_id': '138513820', 'username': 'KitcoNewsNOW'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.2
tangerinebank,280000000000000000,12/14/2012,18:06:21,15153177,Tangerine,,Do you want a banking romance? Our customer service is great. MT @lynchmr Hey @RBC! You're calling me like I cheated on u w/ @SuperStarSaver,"['lynchmr', 'rbc', 'superstarsaver']",[],[],1,0,0,[],[],https://twitter.com/TangerineBank/status/279724033648517122,False,,0,"[{'user_id': '15153177', 'username': 'TangerineBank'}, {'user_id': '18385494', 'username': 'lynchmr'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '1489132218', 'username': 'SuperStarSaver'}]",,0.0
canuckplace,280000000000000000,12/14/2012,12:44:19,15726956,Canuck Place Children's Hospice,,#FF love to @RBCFoundation @RBC @hjcnewmedia @RioTheatre @iconnights @simonwhitfield @charmainecrooks @owengreaves,"['rbcfoundation', 'rbc', 'hjcnewmedia', 'riotheatre', 'simonwhitfield', 'charmainecrooks', 'owengreaves']",[],[],0,0,0,['#ff'],[],https://twitter.com/CanuckPlace/status/279642992904638464,False,,0,"[{'user_id': '15726956', 'username': 'CanuckPlace'}, {'user_id': '1154421816577818631', 'username': 'RBCFoundation'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '31203368', 'username': 'hjcnewmedia'}, {'user_id': '55996918', 'username': 'RioTheatre'}, {'user_id': '21521330', 'username': 'simonwhitfield'}, {'user_id': '398849026', 'username': 'charmainecrooks'}, {'user_id': '14857774', 'username': 'OwenGreaves'}]",,0.8
globalnews,279000000000000000,12/13/2012,15:22:06,116502194,Globalnews.ca,,"90% of parents rate their teens as fairly good drivers, but kids don’t say the same about mom and dad, says @RBC poll  http://ow.ly/g58NP",['rbc'],['http://ow.ly/g58NP'],[],0,7,1,[],[],https://twitter.com/globalnews/status/279320312523407360,False,,0,"[{'user_id': '116502194', 'username': 'globalnews'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.3
canuckplace,279000000000000000,12/13/2012,12:58:49,15726956,Canuck Place Children's Hospice,,"It's beginning to look a lot like Christmas! Thank you to @RBCFoundation and @RBC for their $40,000 donation toward our Teen Camps....","['rbcfoundation', 'rbc']",[],[],0,0,0,[],[],https://twitter.com/CanuckPlace/status/279284253911568384,False,,0,"[{'user_id': '15726956', 'username': 'CanuckPlace'}, {'user_id': '1154421816577818631', 'username': 'RBCFoundation'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
wateraidcanada,279000000000000000,12/13/2012,12:03:08,85870177,WaterAid Canada,,Today's Water Attitudes Survey Stat from @RBC = 49% of Canadian believe that #water is Canada's most important natural resource. U agree?,['rbc'],[],[],0,0,0,['#water'],[],https://twitter.com/WaterAidCanada/status/279270239638802432,False,,0,"[{'user_id': '85870177', 'username': 'WaterAidCanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.1
lisadrewradio,279000000000000000,12/13/2012,06:40:03,339132664,Lisa Drew,,"@RBC predicts our Cdn economy will pick up steam over next 2 years.
2.4% in 2013.  #570News",['rbc'],[],[],0,0,0,['#570news'],[],https://twitter.com/lisadrewradio/status/279188931642265600,False,,0,"[{'user_id': '339132664', 'username': 'lisadrewradio'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
lisadrewradio,279000000000000000,12/12/2012,06:49:25,339132664,Lisa Drew,,"Do NOT share this with my husband....
@RBC poll:  Most teens think their Dad is the best driver in the house.",['rbc'],[],[],0,0,0,[],[],https://twitter.com/lisadrewradio/status/278828901067784192,False,,0,"[{'user_id': '339132664', 'username': 'lisadrewradio'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
hockeycanada,277000000000000000,12/7/2012,15:00:05,28206390,Hockey Canada,,@rbc Team Canada goes for gold tomorrow night at the @HC_WSHC in #yyc. Can we get a RT to support the team?  http://bit.ly/127HF49,['rbc'],['http://bit.ly/127HF49'],[],0,0,0,['#yyc'],[],https://twitter.com/HockeyCanada/status/277140443827957761,False,,0,"[{'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
moneysense,277000000000000000,12/7/2012,14:27:31,48752324,MoneySense,,"Info on jobs via @StatCan_eng, REIT ETFs via @AvrexMoney & @RBC's eMall for rewards card holders in today's roundup:  http://www.moneysense.ca/?p=38333","['statcan_eng', 'avrexmoney', 'rbc']",['http://www.moneysense.ca/?p=38333'],[],0,0,0,[],[],https://twitter.com/MoneySense/status/277132249688842241,False,,0,"[{'user_id': '48752324', 'username': 'MoneySense'}, {'user_id': '16926550', 'username': 'StatCan_eng'}, {'user_id': '628687435', 'username': 'AvrexMoney'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
metromorning,277000000000000000,12/7/2012,10:56:49,25065495,Metro Morning,,@RBC @dailybreadto thanks! It is appreciated!,"['rbc', 'dailybreadto']",[],[],0,0,0,[],[],https://twitter.com/metromorning/status/277079223800324097,False,,0,"[{'user_id': '25065495', 'username': 'metromorning'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '61784060', 'username': 'DailyBreadTO'}]",,0.5
jonmonty,277000000000000000,12/6/2012,03:08:34,584015753,Jon Montgomery,,@JillOfficer @rbc @rbcolympic yeah Russell.  Say hello to my peeps please from their homeboy!,"['jillofficer', 'rbc', 'rbcolympic']",[],[],0,0,0,[],[],https://twitter.com/jonmonty/status/276598999023251456,False,,0,"[{'user_id': '584015753', 'username': 'jonmonty'}, {'user_id': '38312887', 'username': 'JillOfficer'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '2542859605', 'username': 'RBCOlympic'}]",,0.1
jillofficer,277000000000000000,12/5/2012,21:23:40,38312887,Jill Officer OLY,,"Off to #Russell tomorrow for @RBC @RBCOlympic.  Teaching a #curling clinic in the aft, then speaking at curling club fundraiser!","['rbc', 'rbcolympic']",[],[],1,0,0,"['#russell', '#curling']",[],https://twitter.com/JillOfficer/status/276512200909279233,False,,0,"[{'user_id': '38312887', 'username': 'JillOfficer'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '2542859605', 'username': 'RBCOlympic'}]",,0.2
ashleighpat,276000000000000000,12/5/2012,15:17:11,19469976,Ashleigh Patterson,,RT @RBC: Meet some of the Top 100 Most Powerful Women in Canada: RBC Champions Award recipients  http://natpo.st/YPhnED  via @financialpost,"['rbc', 'financialpost']",['http://natpo.st/YPhnED'],[],0,0,0,[],[],https://twitter.com/AshleighPat/status/276419970517331968,False,,0,"[{'user_id': '19469976', 'username': 'AshleighPat'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '14216681', 'username': 'financialpost'}]",,0.9
moneysense,276000000000000000,12/5/2012,14:07:37,48752324,MoneySense,,"The vast majority of Canadians accept gifts they don't like with a smile, @RBC finds:  http://www.moneysense.ca/?p=38257  Doyou a re-gift? #CB",['rbc'],['http://www.moneysense.ca/?p=38257'],[],0,3,0,['#cb'],[],https://twitter.com/MoneySense/status/276402465333727232,False,,0,"[{'user_id': '48752324', 'username': 'MoneySense'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
craigkielburger,276000000000000000,12/4/2012,18:41:51,34144956,Craig Kielburger,,Had a fantastic time with folks at @RBC this afternoon. Huge thank you for your continued support of @freethechildren & #WeCreateChange,"['rbc', 'freethechildren']",[],[],1,6,3,['#wecreatechange'],[],https://twitter.com/craigkielburger/status/276109088897789952,False,,0,"[{'user_id': '34144956', 'username': 'craigkielburger'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '755384922374832128', 'username': 'FreeTheChildren'}]",,0.6
cdnparalympics,276000000000000000,12/3/2012,15:25:26,34925521,CDN Paralympic Team,,RT @rbc: Today RBC recognizes the @UN's International Day of Persons with Disabilities more info here:  http://bit.ly/TBMuR7  #IDPD,"['rbc', 'un']",['http://bit.ly/TBMuR7'],[],0,1,0,['#idpd'],[],https://twitter.com/CDNParalympics/status/275697271918714880,False,,0,"[{'user_id': '34925521', 'username': 'CDNParalympics'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '14159148', 'username': 'UN'}]",,0.1
connect2canada,276000000000000000,12/3/2012,11:08:16,17021844,Connect2Canada,,Cross-border banking made easy; @TD_Canada & @RBC now offer single sign-on to toggle between U.S. & Canadian accounts  http://bit.ly/SGE74A,"['td_canada', 'rbc']",['http://bit.ly/SGE74A'],[],0,0,0,[],[],https://twitter.com/connect2canada/status/275632554114183168,False,,0,"[{'user_id': '17021844', 'username': 'connect2canada'}, {'user_id': '128267983', 'username': 'TD_Canada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.4
travelocityca,275000000000000000,11/30/2012,19:03:07,56827584,Travelocity.ca,,Congratz to @Keep_Exploring  & @RBC #cmaawards,"['keep_exploring', 'rbc']",[],[],0,1,0,['#cmaawards'],[],https://twitter.com/TravelocityCA/status/274664889660866561,False,,0,"[{'user_id': '56827584', 'username': 'TravelocityCA'}, {'user_id': '1289978906', 'username': 'keep_exploring'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
calgarychamber,274000000000000000,11/29/2012,12:50:11,76112940,Calgary Chamber,,Looking forward to another great year with our valued supporter (and member since 1942!) @RBC  http://www.rbc.com,['rbc'],['http://www.rbc.com'],[],0,0,0,[],[],https://twitter.com/CalgaryChamber/status/274208651319844865,False,,0,"[{'user_id': '76112940', 'username': 'CalgaryChamber'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.5
iwkfoundation,274000000000000000,11/29/2012,10:30:58,17194596,IWK Foundation,,"For over 28 years, @RBC has been a proud supporter of the IWK & has been dedicated to improving the lives of Maritimers  http://iwkfoundation.org/page.aspx?pid=367 …",['rbc'],['http://iwkfoundation.org/page.aspx?pid=367'],[],0,1,0,[],[],https://twitter.com/IWKFoundation/status/274173613907783680,False,,0,"[{'user_id': '17194596', 'username': 'IWKFoundation'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.8
kitconewsnow,274000000000000000,11/28/2012,10:57:03,138513820,Kitco NEWS,,Selling Pressures Gold Prices – @RBC ▸▸  http://bit.ly/X0ewrL,['rbc'],['http://bit.ly/X0ewrL'],[],0,7,0,[],[],https://twitter.com/KitcoNewsNOW/status/273817789662384129,False,,0,"[{'user_id': '138513820', 'username': 'KitcoNewsNOW'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
spearsmagazine,274000000000000000,11/28/2012,05:01:37,453964645,Spear's Magazine,,#WealthWed @RBC on what we can expect when Mark Carney becomes Governor of the Bank of England  http://bit.ly/10UcEAU,['rbc'],['http://bit.ly/10UcEAU'],[],0,3,0,['#wealthwed'],[],https://twitter.com/SpearsMagazine/status/273728342358908928,False,,0,"[{'user_id': '453964645', 'username': 'SpearsMagazine'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
couellette13,274000000000000000,11/27/2012,15:01:21,210945229,Caroline Ouellette,,Tomorrow I will be in Toronto with fellow RBC Olympians Clara Hughes and Perdita Felicien with the @RBC Olympian...  http://fb.me/1q71V1yJT,['rbc'],['http://fb.me/1q71V1yJT'],[],0,0,0,[],[],https://twitter.com/couellette13/status/273516883368632322,False,,0,"[{'user_id': '210945229', 'username': 'couellette13'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.4
moneysense,274000000000000000,11/27/2012,14:55:13,48752324,MoneySense,,"More Cdns r feeling good about their finances, @RBC says + more on LowRates.ca & RRSP transfers via @bluntbeancountr:    http://www.moneysense.ca/?p=37794","['rbc', 'bluntbeancountr']",['http://www.moneysense.ca/?p=37794'],[],0,2,0,[],[],https://twitter.com/MoneySense/status/273515340057681920,False,,0,"[{'user_id': '48752324', 'username': 'MoneySense'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '186153556', 'username': 'bluntbeancountr'}]",,0.6
kitconewsnow,273000000000000000,11/27/2012,13:30:20,138513820,Kitco NEWS,,.@RBC Sees End-Of-Year Rally In Base Metals: CTA Money Entering Long Side ▸▸  http://bit.ly/YnvQr4,['rbc'],['http://bit.ly/YnvQr4'],[],0,1,0,[],[],https://twitter.com/KitcoNewsNOW/status/273493978811342848,False,,0,"[{'user_id': '138513820', 'username': 'KitcoNewsNOW'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.3
bgccan,273000000000000000,11/26/2012,15:20:36,67403876,Boys and Girls Clubs,,@rbc Thanks for your support!,['rbc'],[],[],0,0,0,[],[],https://twitter.com/BGCCAN/status/273159340406472704,False,,0,"[{'user_id': '67403876', 'username': 'BGCCAN'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.4
thebuntingroup,273000000000000000,11/26/2012,12:27:22,217245393,The Buntin Group,,Congrats to our client @RBCIS - Transfer Agent of the Year & Fund Administrator of the Year Luxembourg at Custody Risk European Awards @RBC,"['rbcis', 'rbc']",[],[],0,0,0,[],[],https://twitter.com/TheBuntinGroup/status/273115743825051648,False,,0,"[{'user_id': '217245393', 'username': 'TheBuntinGroup'}, {'user_id': '1109097546', 'username': 'RBCIS'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
craigkielburger,273000000000000000,11/26/2012,10:49:57,34144956,Craig Kielburger,,Have you dropped off your penny bag to an @RBC location near you? #WeCreateChange,['rbc'],[],[],4,8,3,['#wecreatechange'],[],https://twitter.com/craigkielburger/status/273091229888180225,False,,0,"[{'user_id': '34144956', 'username': 'craigkielburger'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.2
mrheeglobal,272000000000000000,11/23/2012,18:30:03,22586259,MINNA RHEE,,"notice any of your colleagues ""missing"" from their cubicles today?  http://goo.gl/jUdIR  @RBC @toeatoncentre  via @globaltvnews","['rbc', 'toeatoncentre', 'globaltvnews']",['http://goo.gl/jUdIR'],[],0,0,0,[],[],https://twitter.com/MRHEEGLOBAL/status/272119855686246400,False,,0,"[{'user_id': '22586259', 'username': 'MRHEEGLOBAL'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '3029872352', 'username': 'toeatoncentre'}, {'user_id': '2359555597', 'username': 'globaltvnews'}]",,0.0
jenbotterill,272000000000000000,11/23/2012,12:18:49,133494590,Jennifer Botterill,,RBC Play Hockey day #Oakville @RBCOlympic @RBC  pic.twitter.com/zWjhclVe,"['rbcolympic', 'rbc']",[],['https://pbs.twimg.com/media/A8ZumFgCEAEJLA-.jpg'],0,1,2,['#oakville'],[],https://twitter.com/JenBotterill/status/272026428088913920,False,,0,"[{'user_id': '133494590', 'username': 'JenBotterill'}, {'user_id': '2542859605', 'username': 'RBCOlympic'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
nickbontis,272000000000000000,11/23/2012,09:29:54,24585475,Nick Bontis,,"Thanks @RBC! I was presented with a cheque for $60,000 today for the @UnitedWayBH. #Changestartshere pic.twitter.com/2tv7oOed","['rbc', 'unitedwaybh']",[],['https://pbs.twimg.com/media/A8ZH7sxCcAEBnKs.jpg'],0,0,0,['#changestartshere'],[],https://twitter.com/NickBontis/status/271983918452994050,False,,0,"[{'user_id': '24585475', 'username': 'NickBontis'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '859415156173881344', 'username': 'UnitedWayBH'}]",,0.0
hamiltonchamber,272000000000000000,11/23/2012,09:05:32,61844539,Hamilton Chamber,,"At United Way campaign meeting @rbc just presented cheque for $60,000 from Hamilton and Burlington  pic.twitter.com/kGUjZufC",['rbc'],[],['https://pbs.twimg.com/media/A8ZCW4ICEAAK3QG.jpg'],0,0,0,[],[],https://twitter.com/hamiltonchamber/status/271977788288929792,False,,0,"[{'user_id': '61844539', 'username': 'hamiltonchamber'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
moneysense,271000000000000000,11/21/2012,14:15:34,48752324,MoneySense,,"Why most Cdns plan on working past the age of 65, why @RBC slashed fees on its Visa gift cards + holiday shopping tips:  http://www.moneysense.ca/?p=37570",['rbc'],['http://www.moneysense.ca/?p=37570'],[],0,2,1,[],[],https://twitter.com/MoneySense/status/271331033771823104,False,,0,"[{'user_id': '48752324', 'username': 'MoneySense'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.3
