username,id,date,time,user_id,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,reply_to,retweet_date,score
hockeycanada,147000000000000000,12/15/2011,13:11:41,28206390,Hockey Canada,,@RBC is providing two plane tickets to each member of Canada’s National Junior Team for difference makers:  http://bit.ly/uxxrMU ,['rbc'],['http://bit.ly/uxxrMU'],[],0,0,0,[],[],https://twitter.com/HockeyCanada/status/147378308236066817,False,,0,"[{'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
urban_toronto,147000000000000000,12/15/2011,12:14:04,21800712,UrbanToronto,,@RBC  http://bit.ly/uOVhUs ,['rbc'],['http://bit.ly/uOVhUs'],[],0,0,0,[],[],https://twitter.com/Urban_Toronto/status/147363807679873024,False,,0,"[{'user_id': '21800712', 'username': 'Urban_Toronto'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
j16h,147000000000000000,12/15/2011,08:44:39,81752282,Jayna Hefford,,I'm excited to be speaking at the @RBC Niagara Leadership meeting today in St. Catharine's!  #RBC #RBCOlympians,['rbc'],[],[],1,0,0,"['#rbc', '#rbcolympians']",[],https://twitter.com/J16H/status/147311108749918208,False,,0,"[{'user_id': '81752282', 'username': 'J16H'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
ctvcalgary,147000000000000000,12/14/2011,14:14:01,21037096,CTV Calgary,,A recent report from @RBC says that #Alberta consumers are big spenders this year #yyc #retail  http://j.mp/rKLX55,['rbc'],['http://j.mp/rKLX55'],[],0,0,0,"['#alberta', '#yyc', '#retail']",[],https://twitter.com/CTVCalgary/status/147031606530547712,False,,0,"[{'user_id': '21037096', 'username': 'CTVCalgary'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.7
annalouiesuss,147000000000000000,12/14/2011,12:19:09,132512775,Anna Louie Sussman,,"RT @85Broads: Encouragement for #women: ""#wealthmanagement is a relationship business & women are good at relationships"" - Mary Zimmer, @RBC","['85broads', 'rbc']",[],[],0,0,0,"['#women', '#wealthmanagement']",[],https://twitter.com/annalouiesuss/status/147002701576810496,False,,0,"[{'user_id': '132512775', 'username': 'annalouiesuss'}, {'user_id': '2588030821', 'username': '85Broads'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
lecanadany,147000000000000000,12/13/2011,15:56:54,400141573,LeCanadaNY,,"Les économies de Saskatchewan, Terre-Neuve et Labrador, et Alberta vide sur tous les cylindres, dit @RBC  http://ow.ly/7YmZV",['rbc'],['http://ow.ly/7YmZV'],[],0,0,0,[],[],https://twitter.com/LeCanadaNY/status/146695111101779970,False,,0,"[{'user_id': '400141573', 'username': 'LeCanadaNY'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.4
hc_wjc,147000000000000000,12/13/2011,15:25:13,199846785,#WorldJuniors,,The World Hockey Tour is brought to you by @HockeyAlberta & @RBC. Check out what's been happening across the province:  http://ow.ly/7VZ0e,"['hockeyalberta', 'rbc']",['http://ow.ly/7VZ0e'],[],0,0,0,[],[],https://twitter.com/HC_WJC/status/146687138359029760,False,,0,"[{'user_id': '199846785', 'username': 'HC_WJC'}, {'user_id': '326360765', 'username': 'HockeyAlberta'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
ruddkim,147000000000000000,12/13/2011,11:29:38,55468747,Kim Rudd,,THX! RT @NACC_: Congrats to NACC member @RuddKim of Willis College on her @RBC Canadian Women Entrepreneur Award ...  http://tmi.me/jjrQ9,"['nacc_', 'ruddkim', 'rbc']",['http://tmi.me/jjrQ9'],[],0,1,0,[],[],https://twitter.com/RuddKim/status/146627848763998209,False,,0,"[{'user_id': '55468747', 'username': 'RuddKim'}, {'user_id': '2289033354', 'username': 'nacc_'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
canadany,146000000000000000,12/12/2011,13:30:48,385476820,CanadaNY,,"Economies of Saskatchewan, Newfoundland and Labrador, and Alberta firing on all cylinders, says @RBC  http://ow.ly/7WFP9",['rbc'],['http://ow.ly/7WFP9'],[],0,0,0,[],[],https://twitter.com/CanadaNY/status/146295956441268224,False,,0,"[{'user_id': '385476820', 'username': 'CanadaNY'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
oceanpark,146000000000000000,12/12/2011,12:44:29,556163,Dr. Kate Raynes-Goldie | in Perth🔜 🚀SYD➕MEL,,@rbc i've already spent hours on the phone w/ customer service. ended up canceling my account b/c i do not trust you to keep my account safe,['rbc'],[],[],0,0,0,[],[],https://twitter.com/oceanpark/status/146284300348817408,False,,0,"[{'user_id': '556163', 'username': 'oceanpark'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.1
oceanpark,145000000000000000,12/9/2011,18:56:23,556163,Dr. Kate Raynes-Goldie | in Perth🔜 🚀SYD➕MEL,,"dude where's my #privacy? @rbc can't find my existing account, starts new account, loses that too, then sends new details to wrong address!",['rbc'],[],[],2,0,0,['#privacy'],[],https://twitter.com/oceanpark/status/145290728455675904,False,,0,"[{'user_id': '556163', 'username': 'oceanpark'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.6
candiddotorg,144000000000000000,12/6/2011,14:15:00,29562655,Candid,,"RFP of the Day: .@RBC Invites Grant Apps for Watershed Protection, Safe Drinking #Water Projects
 http://bit.ly/tMOkqZ ",['rbc'],['http://bit.ly/tMOkqZ'],[],0,0,0,['#water'],[],https://twitter.com/CandidDotOrg/status/144132753192005633,False,,0,"[{'user_id': '29562655', 'username': 'CandidDotOrg'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.6
jillofficer,142000000000000000,11/30/2011,15:23:55,38312887,Jill Officer OLY,,"Had a good morning @RBC regional #rbcolympians training, but I'm beat. Still waiting for baby.",['rbc'],[],[],1,0,0,['#rbcolympians'],[],https://twitter.com/JillOfficer/status/141975766815612928,False,,0,"[{'user_id': '38312887', 'username': 'JillOfficer'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
mastercard,142000000000000000,11/29/2011,19:15:11,75014376,Mastercard,,Enjoy! RT @Gregggers Just got the new @RBC Cashback @MasterCard ! Up to 2% cash back right away and no annual fee :),"['gregggers', 'rbc', 'mastercard']",[],[],0,0,0,[],[],https://twitter.com/Mastercard/status/141671581549211648,False,,0,"[{'user_id': '75014376', 'username': 'Mastercard'}, {'user_id': '257657414', 'username': 'Gregggers'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
jconnellynyc,142000000000000000,11/29/2011,12:56:42,21533716,JConnelly,,A peek inside the rising RIA custodians fighting to overtake the Big Four  http://riabiz.com/a/9819003  @RIABiz @RBC #finance #investing #RIA,"['riabiz', 'rbc']",['http://riabiz.com/a/9819003'],[],0,0,0,"['#finance', '#investing', '#ria']",[],https://twitter.com/JConnellyNYC/status/141576332646694912,False,,0,"[{'user_id': '21533716', 'username': 'JConnellyNYC'}, {'user_id': '31480072', 'username': 'RIABiz'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
mark_gottfried,141000000000000000,11/28/2011,21:40:34,292934854,Mark Gottfried,,Had a terrific radio show at #backyard bistro tonight. Our #WolfpackNation fans ask good questions. Need lots of noise on Wed night @RBC,['rbc'],[],[],0,6,0,"['#backyard', '#wolfpacknation']",[],https://twitter.com/Mark_Gottfried/status/141345781088124931,False,,0,"[{'user_id': '292934854', 'username': 'Mark_Gottfried'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.5
jenbotterill,141000000000000000,11/27/2011,17:40:31,133494590,Jennifer Botterill,,Sens puck drop @NHL . First day of ticket sales for WWC 2013 #Ottawa @HockeyCanada @RBC @nikestore,"['nhl', 'hockeycanada', 'rbc', 'nikestore']",[],[],0,0,0,['#ottawa'],[],https://twitter.com/JenBotterill/status/140922980028002304,False,,0,"[{'user_id': '133494590', 'username': 'JenBotterill'}, {'user_id': '50004938', 'username': 'NHL'}, {'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '17351972', 'username': 'nikestore'}]",,0.0
bizcouncilofcan,139000000000000000,11/22/2011,12:08:59,293551919,Business Council of Canada,,"CCCE members Agrium, @CIBCnews, Loblaw & @RBC made the list of Canada's 2011 Most Admired Corporate Cultures. Congrats!  http://www.waterstonehc.com/news-events/news/canadas-10-most-admired-corporate-cultures-2011-announced-today …","['cibcnews', 'rbc']",['http://www.waterstonehc.com/news-events/news/canadas-10-most-admired-corporate-cultures-2011-announced-today'],[],0,0,0,[],[],https://twitter.com/BizCouncilofCan/status/139027606812106752,False,,0,"[{'user_id': '293551919', 'username': 'BizCouncilofCan'}, {'user_id': '906575354', 'username': 'CIBCNews'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
jenbotterill,138000000000000000,11/18/2011,10:58:47,133494590,Jennifer Botterill,,RBC Play Hockey skates today #toronto @RBC @HockeyCanada  Reminds me of early hockey days! What is your favourite hockey memory growing up??,"['rbc', 'hockeycanada']",[],[],1,2,0,['#toronto'],[],https://twitter.com/JenBotterill/status/137560391826939904,False,,0,"[{'user_id': '133494590', 'username': 'JenBotterill'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '28206390', 'username': 'HockeyCanada'}]",,0.3
kidshelpphone,137000000000000000,11/17/2011,11:47:55,18597602,Kids Help Phone,,"Exciting news! @TodaysParent and @RBC's Kites for Kids campaign is extended, with donations going to Kids Help Phone:  http://bit.ly/bvukVM ","['todaysparent', 'rbc']",['http://bit.ly/bvukVM'],[],0,6,0,[],[],https://twitter.com/KidsHelpPhone/status/137210369184768001,False,,0,"[{'user_id': '18597602', 'username': 'KidsHelpPhone'}, {'user_id': '17086831', 'username': 'Todaysparent'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.7
jimharris,137000000000000000,11/17/2011,10:03:33,15066876,Jim Harris at #CES2020,,"""@je_butler: @rbc your Blue project is great in supporting water orgs. But what r U doing internally for water conservation? #gbss2011""","['je_butler', 'rbc']",[],[],0,0,0,['#gbss2011'],[],https://twitter.com/JimHarris/status/137184101399662592,False,,0,"[{'user_id': '15066876', 'username': 'JimHarris'}, {'user_id': '217338560', 'username': 'je_butler'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.4
jimharris,137000000000000000,11/17/2011,09:42:25,15066876,Jim Harris at #CES2020,,"""@je_butler: #gbss2011 @rbc keynote - 90% on employees want to work for a socially responsible employers.""","['je_butler', 'rbc']",[],[],0,0,0,['#gbss2011'],[],https://twitter.com/JimHarris/status/137178784574087168,False,,0,"[{'user_id': '15066876', 'username': 'JimHarris'}, {'user_id': '217338560', 'username': 'je_butler'}, {'user_id': '14526582', 'username': 'RBC'}]",,-0.6
buzzbuzzhome,137000000000000000,11/16/2011,14:34:43,21629865,BuzzBuzzHome,,"Hey @RBC, what do you see going on in the real-estate market? Interested in doing a guest post on mortgages for first time homebuyers?",['rbc'],[],[],0,0,0,[],[],https://twitter.com/BuzzBuzzHome/status/136889956751785984,False,,0,"[{'user_id': '21629865', 'username': 'BuzzBuzzHome'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
atlanticcouncil,137000000000000000,11/16/2011,10:44:56,18267548,Atlantic Council,,"#reformingfinance ""Assessing Global Financial Regulaion"" panelists composed of CEO from @RBC and @thomsonreuters  http://twitpic.com/7eyo6n","['rbc', 'thomsonreuters']",['http://twitpic.com/7eyo6n'],[],0,0,0,['#reformingfinance'],[],https://twitter.com/AtlanticCouncil/status/136832128980750336,False,,0,"[{'user_id': '18267548', 'username': 'AtlanticCouncil'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '14412844', 'username': 'thomsonreuters'}]",,0.0
unitedwayeo,137000000000000000,11/16/2011,10:08:25,20172701,United Way East Ontario,,Good luck & TY to the financial services sectors launching their United Way campaigns in #Ottawa. @BMO @RBC @TD_Canada MBNA CIBC & more.,"['bmo', 'rbc', 'td_canada']",[],[],0,0,0,['#ottawa'],[],https://twitter.com/UnitedWayEO/status/136822939277459456,False,,0,"[{'user_id': '20172701', 'username': 'UnitedWayEO'}, {'user_id': '222249603', 'username': 'BMO'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '128267983', 'username': 'TD_Canada'}]",,0.1
urban_toronto,136000000000000000,11/15/2011,10:47:10,21800712,UrbanToronto,,@RBC please follow,['rbc'],[],[],0,0,0,[],[],https://twitter.com/Urban_Toronto/status/136470302937980928,False,,0,"[{'user_id': '21800712', 'username': 'Urban_Toronto'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
canadagames,134000000000000000,11/8/2011,08:52:30,243740122,Canada Games / Jeux du Canada,,"Did you know...Of the 34 athletes selected to the 2011/2012 @RBC Olympian Program, 17 are @CanadaGames alumni!   http://bit.ly/seYakA","['rbc', 'canadagames']",['http://bit.ly/seYakA'],[],1,1,1,[],[],https://twitter.com/CanadaGames/status/133904730123546624,False,,0,"[{'user_id': '243740122', 'username': 'CanadaGames'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
deidradionne,132000000000000000,11/4/2011,11:31:25,237498303,Deidra Dionne,,"""@CDNOlympicTeam: National Partner @RBC announces 2011/12 RBC Olympians Program athletes. @CDNOlympicTeam  http://bit.ly/seYakA "" Great team!","['cdnolympicteam', 'rbc']",['http://bit.ly/seYakA'],[],0,0,0,[],[],https://twitter.com/DeidraDionne/status/132480074200006656,False,,0,"[{'user_id': '237498303', 'username': 'DeidraDionne'}, {'user_id': '3165463601', 'username': 'cdnolympicteam'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.4
teamcanada,132000000000000000,11/4/2011,10:51:55,38491229,Team Canada,,Le partenaire national @RBC annonce les athlètes du programme Athlètes olympiques RBC de 2011-2012. @CDNOlympicTeam  http://bit.ly/seYakA,"['rbc', 'cdnolympicteam']",['http://bit.ly/seYakA'],[],0,0,0,[],[],https://twitter.com/TeamCanada/status/132470131501694976,False,,0,"[{'user_id': '38491229', 'username': 'TeamCanada'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '3165463601', 'username': 'cdnolympicteam'}]",,0.2
teamcanada,132000000000000000,11/4/2011,10:50:05,38491229,Team Canada,,National Partner @RBC announces 2011/2012 RBC Olympians Program athletes. @CDNOlympicTeam  http://bit.ly/seYakA,"['rbc', 'cdnolympicteam']",['http://bit.ly/seYakA'],[],0,4,1,[],[],https://twitter.com/TeamCanada/status/132469671558524928,False,,0,"[{'user_id': '38491229', 'username': 'TeamCanada'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '3165463601', 'username': 'cdnolympicteam'}]",,0.0
hockeycanada,132000000000000000,11/3/2011,16:34:00,28206390,Hockey Canada,,RT @jenbotterill: Helping out with some minor hky practices this week! Kids just loving the game! #portcredit #mississauga @RBC Play Hockey,"['jenbotterill', 'rbc']",[],[],0,0,0,"['#portcredit', '#mississauga']",[],https://twitter.com/HockeyCanada/status/132193833118220288,False,,0,"[{'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '133494590', 'username': 'JenBotterill'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.6
jenbotterill,132000000000000000,11/3/2011,16:02:17,133494590,Jennifer Botterill,,Helping out with some minor hockey practices this week! Kids just loving the game! #portcredit #mississauga @HockeyCanada @RBC Play Hockey,"['hockeycanada', 'rbc']",[],[],0,1,0,"['#portcredit', '#mississauga']",[],https://twitter.com/JenBotterill/status/132185850908917762,False,,0,"[{'user_id': '133494590', 'username': 'JenBotterill'}, {'user_id': '28206390', 'username': 'HockeyCanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.7
cdnparalympics,132000000000000000,11/3/2011,13:30:21,34925521,CDN Paralympic Team,,@CDNParalympics Team Sponsor @RBC announces 2011/2012 RBC Olympians Program Team. Among them: 8 Canadian Paralympians!  http://ow.ly/7i6ci,"['cdnparalympics', 'rbc']",['http://ow.ly/7i6ci'],[],0,2,0,[],[],https://twitter.com/CDNParalympics/status/132147617663696896,False,,0,"[{'user_id': '34925521', 'username': 'CDNParalympics'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
urban_toronto,132000000000000000,11/2/2011,16:52:07,21800712,UrbanToronto,,"New feature - Topping Off - what's was hot on UT in Oct - Trump, Picasso and RBC lead  http://bit.ly/rvwJry  @RBC @trumpto @monarch_group","['rbc', 'trumpto', 'monarch_group']",['http://bit.ly/rvwJry'],[],0,1,0,[],[],https://twitter.com/Urban_Toronto/status/131836002900770816,False,,0,"[{'user_id': '21800712', 'username': 'Urban_Toronto'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '50387113', 'username': 'TrumpTO'}, {'user_id': '1052288239648862208', 'username': 'Monarch_Group'}]",,0.0
waterpolocanada,131000000000000000,11/1/2011,11:53:22,55086747,Water Polo Canada,,Thirty-seven New Olympic and Paralympic Athletes to Participate in RBC's Olympian Program  http://www.newswire.ca/en/story/868947/thirty-seven-new-olympic-and-paralympic-athletes-to-participate-in-rbc-s-olympian-program … @RBC,['rbc'],['http://www.newswire.ca/en/story/868947/thirty-seven-new-olympic-and-paralympic-athletes-to-participate-in-rbc-s-olympian-program'],[],0,1,0,[],[],https://twitter.com/waterpolocanada/status/131398434598039553,False,,0,"[{'user_id': '55086747', 'username': 'waterpolocanada'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
jimharris,131000000000000000,10/31/2011,13:05:10,15066876,Jim Harris at #CES2020,,"#GBSS2011 Keynote: Andy Shibata, Head of Branding @RBC  http://ow.ly/6UdGw 
#Toronto #Green #Conference #Event",['rbc'],['http://ow.ly/6UdGw'],[],0,0,0,"['#gbss2011', '#toronto', '#green', '#conference', '#event']",[],https://twitter.com/JimHarris/status/131054114544156672,False,,0,"[{'user_id': '15066876', 'username': 'JimHarris'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.2
elishadacey,131000000000000000,10/31/2011,11:10:43,25742650,Elisha Dacey,,"@RBC Hi RBC. Thanks, but I've already talked to customer service.",['rbc'],[],[],0,0,0,[],[],https://twitter.com/elishadacey/status/131025312954855424,False,,0,"[{'user_id': '25742650', 'username': 'elishadacey'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.3
kidshelpphone,131000000000000000,10/31/2011,10:44:19,18597602,Kids Help Phone,,It's the LAST DAY to Fly a Kite for Kids! Fly a virtual kite today and @RBC will make a donation to Kids Help Phone:  http://bit.ly/bvukVM ,['rbc'],['http://bit.ly/bvukVM'],[],0,2,0,[],[],https://twitter.com/KidsHelpPhone/status/131018670494322688,False,,0,"[{'user_id': '18597602', 'username': 'KidsHelpPhone'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.1
elishadacey,131000000000000000,10/31/2011,10:32:36,25742650,Elisha Dacey,,@RBC cashed a cheque I wrote for $30 as $50 then said it wasn't their fault. I've made up my mind to switch to a credit union. Had enough.,['rbc'],[],[],1,0,0,[],[],https://twitter.com/elishadacey/status/131015720019562496,False,,0,"[{'user_id': '25742650', 'username': 'elishadacey'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
onedrop,130000000000000000,10/29/2011,08:46:28,20565295,ONE DROP,,"Happy anniversary to our founding partners too! Thank you @Cirque du Soleil, @RBC, @Oxfam and the Prince Albert II of Monaco Foundation","['cirque', 'rbc', 'oxfam']",[],[],0,2,0,[],[],https://twitter.com/onedrop/status/130264235195375616,False,,0,"[{'user_id': '20565295', 'username': 'onedrop'}, {'user_id': '15112070', 'username': 'Cirque'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '11695472', 'username': 'Oxfam'}]",,0.4
onedrop,130000000000000000,10/28/2011,15:54:17,20565295,ONE DROP,,"#FF to our founding partners! #ONEDROP is turning 4 tomorrow! @Cirque du Soleil, @RBC, @Oxfam, the Prince Albert II of Monaco Foundation","['cirque', 'rbc', 'oxfam']",[],[],0,1,0,"['#ff', '#onedrop']",[],https://twitter.com/onedrop/status/130009509182709762,False,,0,"[{'user_id': '20565295', 'username': 'onedrop'}, {'user_id': '15112070', 'username': 'Cirque'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '11695472', 'username': 'Oxfam'}]",,0.3
thecwhl,130000000000000000,10/28/2011,10:53:59,233339672,CWHL,,@JenBotterill @CDNOlympicTeam @RBC @CTVOlympics Great news!!!,"['jenbotterill', 'cdnolympicteam', 'rbc', 'ctvolympics']",[],[],0,1,0,[],[],https://twitter.com/TheCWHL/status/129933936590721024,False,,0,"[{'user_id': '233339672', 'username': 'TheCWHL'}, {'user_id': '133494590', 'username': 'JenBotterill'}, {'user_id': '3165463601', 'username': 'cdnolympicteam'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '2282493312', 'username': 'CTVOlympics'}]",,0.9
jenbotterill,130000000000000000,10/28/2011,10:28:13,133494590,Jennifer Botterill,,Congratulations @CDNOlympicTeam and @RBC for renewed partnership! Excellent news for sport in our country. @CTVOlympics #CDNOlympic,"['cdnolympicteam', 'rbc', 'ctvolympics']",[],[],1,7,0,['#cdnolympic'],[],https://twitter.com/JenBotterill/status/129927452335161344,False,,0,"[{'user_id': '133494590', 'username': 'JenBotterill'}, {'user_id': '3165463601', 'username': 'cdnolympicteam'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '2282493312', 'username': 'CTVOlympics'}]",,0.4
angusw,129000000000000000,10/24/2011,20:08:23,1349371,Angus Woodman,,@munky124 @rbc @ishopandtell I was there last and said the same thing. No idea who served me but she crushed it!,"['munky124', 'rbc', 'ishopandtell']",[],[],1,0,0,[],[],https://twitter.com/angusw/status/128623905110892544,False,,0,"[{'user_id': '1349371', 'username': 'angusw'}, {'user_id': '1043017034', 'username': 'MuNkY124'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '36847965', 'username': 'ishopandtell'}]",,-0.6
